,tel,link,descricao
MINIMERCADO DA TERRA,NAO DISPONIBILIZADO,"['https://www.apontador.com.br/local/rs/minas_do_leao/alimentos_e_bebidas/C40481152A570N570B/minimercado_da_terra.html', 'https://cidadeurgente.com/rs/minas-do-leao/guia/minimercado-da-terra-07343260000109/', 'https://www.guiaurbana.com.br/e/minimercado-da-terra-minas-do-leao-rs', 'https://www.diariocidade.com/rs/minas-do-leao/guia/minimercado-da-terra-07343260000109/', 'https://www.solutudo.com.br/empresas/rs/minas-leao/super+minimercados', 'https://inteligue.com.br/dubom-mini-mercado', 'https://listatudo.com.br/rio-grande-do-sul/porto-alegre-e-regiao/minas-do-leao/governo-servicos-publicos-e-sociais/agricultura-e-abastecimento/mercados-municipais/mini-mercado-da-terra/?amp=true']","['Encontre qual o telefone, o endereço, as fotos e as avaliações do Minimercado da Terra especializado em null localizado em Rua Joao Francisco, 96755-000,\xa0...', 'Confira no mapa como chegar em Minimercado Da Terra, no endereço: Rua Joao Francisco, 154, Centro, Minas do Leão-RS. CEP: 96755-000 .', 'Endereço, telefone e avaliações de Minimercado da Terra - Supermercados. ... Rua João Francisco, 154 - Centro - Minas do Leão, RS - CEP: 96755-000.', 'A empresa Minimercado Da Terra, localizada no bairro Centro, em Minas do Leão-RS foi fundada em 2005. A atividade principal da empresa é Comércio Varejista\xa0...', 'Procurando por Super - Minimercados em Minas do Leão, RS? A Solutudo reúne as melhores opções e as melhores ofertas em Super - Minimercados da cidade.', 'Veja o telefone e endereço da empresa DUBOM MINI MERCADO Minas do Leão, Supermercados em Minas do Leão - RS. Av Alberto Pasqualini, Centro.', 'Mini Mercado da Terra. Categoria: Mercados Municipais. Endereço: Rua João Francisco Oliveira, 154 Centro - Minas do Leão - RS. carregando.']"
MERCEARIA DO ZE CARLOS,+55 38 99866-4527,"['https://www.apontador.com.br/local/mg/januaria/mercearias/C40260453D555O555D/mercearia_do_ze_carlos.html', 'http://brfirmas.org/Mercearia+do+Ze+Carlos-14917', 'https://cadastroempresa.com.br/cnpj/05.663.441/0001-97-mercearia-do-ze-carlos-jose-carlos-pereira-dos-santos', 'https://transparencia.cc/dados/cnpj/05663441000197-MG-jose-carlos-pereira-dos-santos/', 'https://www.cnpj.world/empresa/jose-carlos-pereira-dos-santos/cA2AdmeH', '/search?q=MERCEARIA+DO+ZE+CARLOS,+JANUARIA+-+MG&tbm=isch&source=univ&fir=yTQsgyFSQLiFXM%252CXb7cUZK-VcVHlM%252C_%253Bl6f4CGyMheWHxM%252CzhT_TYN0AP-z0M%252C_%253BhyqhoauGOu-24M%252CXb7cUZK-VcVHlM%252C_%253BgAOnbdIPV8ajpM%252CMbAnUK9EXbHlFM%252C_%253BONYzGtBbZUO_1M%252CXb7cUZK-VcVHlM%252C_%253Bz9yLL8CMv5Q66M%252CXb7cUZK-VcVHlM%252C_%253Bx2U_GUD0ISqYoM%252CXb7cUZK-VcVHlM%252C_%253BzpUezTb-2KA_BM%252C3Co6e2G9xflDFM%252C_%253BnOqq2vhQ_x8wfM%252CXb7cUZK-VcVHlM%252C_%253BqwjR3_b_CSmEAM%252CFq-fkXcI3kkhfM%252C_&usg=AI4_-kSEVAfhEOl2aLvRATr6yjEN5xXKxQ&sa=X&ved=2ahUKEwjn4oWN15f9AhWNElkFHTTXAP4QjJkEegQIGRAC', 'https://zh-cn.facebook.com/reportercarlosbritto/', 'https://adoszam-kereses.hu/skQ-c_Jose+Carlos+Pereira+DOS+Santos+%7C+Mercearia+DO+ZE+Carlos', 'https://www.econodata.com.br/consulta-empresa/86671278000106-SELMA-MARIA-MAGALHAES-CAMPOS']","['Mercearia do Ze Carlos. Pc Jatoba, ZONA RURAL, Riacho da Cruz,Januária - MG, CEP: 39480-000. 0 avaliações. Aberto agora. Dom: 10:00 às 18:00. Seg à Sáb:.', 'Mercearia do Ze Carlos ; Mercearia Marques. Av. Mal. Deodoro da Fonseca, Januária, MG 39480-000. Distância: 0.3940 quilômetros ; Armazem Alves & Borges. Faz.', 'CNPJ: 05.663.441/0001-97 ; Inscrição Estadual MG: 352233154.00-82 ; Nome de Fantasia: Mercearia do Ze Carlos ; Nome Empresarial: Jose Carlos Pereira dos Santos.', 'Essa empresa é uma MATRIZ do tipo Empresário (Individual), de porte ""ME"" que está localizada em Januaria - MG. Sua atividade econômica principal é Comércio\xa0...', 'Informações públicas do CNPJ ""Jose Carlos Pereira Dos Santos"" de Januaria, MG. ... de produtos alimentícios - minimercados, mercearias e armazéns (4712100).', 'Repórter Carlos Britto-Januária MG， 雅努阿里亚. 37748 次赞 · 1872 人在谈论.', 'Márkanév, Mercearia DO ZE Carlos. Cím. Jatoba 69. Zona Rural Riacho Da Cruz 39480000 Januaria (Mg). CNPJ (Közösségi adószám), BR 056 32481488907.', ""Consulte o CNPJ da MERCEARIA RAY E RAFFA'S de Januária, MG, seus sócios e contatos como telefones, emails e website, além de faturamento, quantidade de\xa0...""]"
SUPERMERCADO THESCO,+55 62 99814-7329,"['https://www.solutudo.com.br/go/damianopolis/super-minimercados/supermercado-thesco-10180196', 'https://guiafacil.com/site/supermercado-thesco/damianopolis/go/6234451130', 'https://www.diariocidade.com/go/damianopolis/guia/supermercado-thesco-07910907000137/', 'https://www.descubraonline.com/guia/go/damianopolis/supermercado-thesco-07910907000137/', 'https://www.guiatelefone.com/damianopolis-go/mercados-e-supermercados/578473/supermercado-thesco', 'https://paginaamarela.com.br/empresa/supermercado-thesco/damianopolis/go/10119854', 'https://cidadeurgente.com/go/damianopolis/guia/supermercado-thesco-07910907000137/', 'https://inteligue.com.br/go/damianopolis/supermercados', '/search?q=SUPERMERCADO+THESCO,+DAMIANOPOLIS+-+GO&tbm=isch&source=univ&fir=ezpFQajPOkWt8M%252CBC-DwO3FnLL3mM%252C_%253BCNQ7baN5dhrn2M%252C_GeH33OEYuRr2M%252C_%253BEGnb1mAfu2kRyM%252CHFOYf7LtKJYfVM%252C_%253ByqWfODtI_k6RmM%252CHFOYf7LtKJYfVM%252C_%253Bj2z37pbOEcb-iM%252CP84D9FlAzHioAM%252C_%253BCNENrzlylgqrBM%252CBC-DwO3FnLL3mM%252C_%253BGMSrbz6JhfMJ0M%252CWXb3_fkNimHc5M%252C_%253BKZDOSU8kdl3foM%252CQdb2d5V2ojuB7M%252C_%253BfLrtPrnnCisjSM%252CVCkU_WK_Y79A1M%252C_%253B9_lQuiPyDdCIYM%252CEc8D8Za43xlanM%252C_&usg=AI4_-kQ9u-NogapySfzqmeeNXar3MZXj9A&sa=X&ved=2ahUKEwiu16y-15f9AhUgEFkFHYniAScQjJkEegQIHBAC']","['Supermercado Thesco ; Endereço. Avenida Tiradentes, 366, Centro Damianópolis/GO - CEP 73980-000 ; Telefones. (62) 3421-1267\xa0...', 'SUPERMERCADO THESCO tem como foco o segmento de Supermercados em Damianópolis. Você pode localizá-lo em Avenida Tiradentes, 372 no bairro Sem bairro em ...', 'Supermercado Thesco em Damianópolis - GO, Goiás. Confira ✆ telefones, endereço, e-mail, atividade principal, razão social | Guia de empresas | Diário\xa0...', 'Supermercado Thesco em Damianópolis, Goiás. Acesse agora e confira ✆ Telefones, Endereço, E-mail, Situação, CNAEs, Data de Abertura...', 'Avenida Tiradentes, 372 - Damianópolis, GO - Cep: 73980-000 - Ver no mapa. Telefone. (62) 3445-1130 · Sugerir alteração. Avalie. Sua Avaliação.', 'Supermercado Thesco está no bairro na cidade de Damianópolis, GO. Veja aqui o telefone ☎ Telefone (62)... e o endereço completo para nos visitar.', 'Supermercado Thesco em Damianópolis - GO, Goiás. Confira ✆ telefones, endereço, e-mail, atividade principal, razão social | Guia de empresas | Guia da\xa0...', 'Encontramos o telefone de 3 de Supermercados em Damianópolis GO · MERCADO POPULAR · MERCEARIA E FRUTARIA GESSICA · SUPERMERCADO THESCO.']"
PONTO DA CARNE,NAO DISPONIBILIZADO,"['https://www.solutudo.com.br/empresas/rs/barra-ribeiro/super-minimercados/ponto-da-carne-10124418', 'https://www.apontador.com.br/local/rs/barra_do_ribeiro/alimentos_e_bebidas/2DWWHW98/casa_de_carnes_vitoria.html', 'http://cnpj.info/Carmem-Rejane-Silva-Vandame-Ponto-da-Carne', '/search?q=PONTO+DA+CARNE,+BARRA+DO+RIBEIRO+-+RS&tbm=isch&source=univ&fir=c6q03se7xxzG0M%252Cj5ZuXW28YF3tKM%252C_%253B2clsSyxK0p5KVM%252CKK-2TvR1LTBGpM%252C_%253BY0GBgoK_z3KuDM%252CVefigPYsatgqkM%252C_%253BNmNfdVnH1EfllM%252CKK-2TvR1LTBGpM%252C_%253B3YCGB7s-B2jm0M%252CGIPdEbSzWO0ozM%252C_%253BOc9KHn-xWWpUCM%252CVefigPYsatgqkM%252C_%253BM3f2rtPU7GP7bM%252CGIPdEbSzWO0ozM%252C_%253BldL5DtxISTr4rM%252CDBKPSvJG_IqMlM%252C_%253B6IqBBpARZx6fgM%252CDBKPSvJG_IqMlM%252C_%253BagxvcI2KeTPwxM%252CKK-2TvR1LTBGpM%252C_&usg=AI4_-kSEPq4qUcFkI6c1Yxhc2ZfjMBlrFA&sa=X&ved=2ahUKEwi27M7s15f9AhU1EVkFHQ4-AcMQjJkEegQIEhAC', 'https://www.tripadvisor.com.br/Restaurants-g2572181-Barra_do_Ribeiro_State_of_Rio_Grande_do_Sul.html', 'https://m.facebook.com/people/CASA-RURAL/100063989072726/', 'https://transparencia.cc/dados/cnpj/03728548000140-RS-carmem-rejane-silva-vandame/']","['No mercado, a empresa está localizada na Rua Mauricio Cardoso, Nº 1487 no bairro Centro em Barra do Ribeiro - RS, CEP 92870-000. A empresa Ponto Da Carne\xa0...', 'Casa de Carnes Vitoria. Avenida Vsc. do Rio Grande, 1656, Centro,Barra Do Ribeiro - RS, CEP: 96790-000. 0 avaliações.', 'Endereço. Avenida Visconde do Rio Grande, 1487. CENTRO BARRA DO RIBEIRO - RS 92870-000. Contatos. Atividades de negócios da empresa.', 'Melhores Restaurantes: Barra do Ribeiro, RS · 1. Restaurante das Cucas · 150 avaliaçõesFechado agora · 2. La Merica Restaurante · 25 avaliações · 3. Casa Rural.', 'Page · Restaurant · Rod. BR-116, km 334, Barra do Ribeiro, RS, Brazil · +55 51 3501-3114 · Open now · Rating · 3.9 (279 Reviews) · See More About CASA RURAL.', 'Essa empresa é uma MATRIZ do tipo Empresário (Individual), de porte ""ME"" que está localizada em Barra Do Ribeiro - RS. Sua atividade econômica principal é\xa0...']"
MERCEARIA DERETTI,+55 47 3458-1299,"['https://www.solutudo.com.br/empresas/sc/s-joao-itaperiu/super-minimercados/mercearia-deretti-7453481', 'https://www.apontador.com.br/local/sc/sao_joao_do_itaperiu/alimentos_e_bebidas/C40686572A312U312B/mercearia_deretti.html', 'https://cnpj.biz/02011598000140', 'https://www.diariocidade.com/sc/sao-joao-do-itaperiu/guia/mercearia-deretti-02011598000140/', 'https://www.descubraonline.com/guia/sc/sao-joao-do-itaperiu/mercearia-deretti-02011598000140/', 'http://cnpj.info/Jayane-Formigari-Deretti-Cia-Mercearia-Deretti', 'https://consultas.plus/lista-de-empresas/santa-catarina/sao-joao-do-itaperiu/02011598000140-jayane-formigari-deretti-cia-ltda/', 'https://leadeasy.com.br/consulta-cnpj/empresas/2011598000140/jayane%20formigari%20deretti%20e%20cia%20ltda']","['No mercado, a empresa está localizada na Rua Alcides Mello, Nº 06 no bairro Santa Cruz em São João do Itaperiú - SC, CEP 88395-000. A empresa Mercearia Deretti\xa0...', '... as fotos e as avaliações do Mercearia Deretti especializado em null localizado em Rua Alcides Melo, 6, 88395-000, Santa Cruz, São João Do Itaperiú, SC.', 'Todos os dados da empresa Mercearia Deretti Jayane Formigari Deretti & Cia LTDA com CNPJ 02.011.598/0001-40 - 02011598000140 de São João do Itaperiú/SC.', 'A empresa Mercearia Deretti, localizada no bairro Santa Cruz, em São João do Itaperiú-SC foi fundada em 1997. A atividade principal da empresa é Comércio\xa0...', 'Mercearia Deretti em São João do Itaperiú, Santa Catarina. Acesse agora e confira ✆ Telefones, Endereço, E-mail, Situação, CNAEs, Data de Abertura...', 'Consulta CNPJ da empresa Jayane Formigari Deretti & Cia LTDA | Mercearia Deretti. ... Fantasia nome, MERCEARIA DERETTI ... SAO JOAO DO ITAPERIU - SC', 'A empresa Jayane Formigari Deretti & Cia Ltda, aberta em 24/07/1997, é uma MATRIZ do ... Estado / UF: Santa Catarina / SC; Município: São João do Itaperiú\xa0...', 'A Leadeasy foi fundada em 2021 com a missão de otimizar o processo de vendas B2B dos times comerciais de todos os segmentos. Conte conosco para um processo\xa0...']"
SUPERMERCADO POPULAR,NAO DISPONIBILIZADO,"['https://www.apontador.com.br/local/mt/campinapolis/supermercados/C404315503344O3444/supermercado_popular.html', 'https://www.diariocidade.com/mt/campinapolis/guia/supermercado-popular-06943540000195/', 'https://cidadeurgente.com/mt/campinapolis/guia/supermercado-popular-06943540000195/amp/', 'https://www.descubraonline.com/guia/mt/campinapolis/supermercado-popular-06943540000195/', 'http://empresascatalogo.com/mato-grosso/campin-polis/supermercado-popular/', 'https://www.solutudo.com.br/empresas/mt/campinapolis/super+minimercados', '/search?q=SUPERMERCADO+POPULAR,+CAMPINAPOLIS+-+MT&tbm=isch&source=univ&fir=Fq8QCKWXkYEzsM%252C1Xr8H0vjaF4L2M%252C_%253BQecp7UzOMsIXBM%252Cu-g4UM8NLIZhMM%252C_%253BhVg5s61sg3WT8M%252C1Xr8H0vjaF4L2M%252C_%253BbLOj1x8bx6EW3M%252CMfLnpDziqDBDhM%252C_%253BBjnOjjn5PrvO9M%252CMfLnpDziqDBDhM%252C_%253BMyUb47AIw4daSM%252Cu-g4UM8NLIZhMM%252C_%253BIvd4wuDv1TZu7M%252Cu-g4UM8NLIZhMM%252C_%253BqGYF8TsTeEXvwM%252CaqoKdiSabL4p-M%252C_%253BEFk_8eovlJBQFM%252Cu-g4UM8NLIZhMM%252C_%253BkXLnBsKsoVoUgM%252CaqoKdiSabL4p-M%252C_&usg=AI4_-kSRxQ8rLZsOGeh5emEHfEOsBw1wLg&sa=X&ved=2ahUKEwjQ15DI2Jf9AhXWD1kFHSEGDJgQjJkEegQIFBAC', 'https://m.facebook.com/rendemaismercados/about/']","['Supermercado Popular. Rua Alves Ferreira, , Centro,Campinápolis - MT, ... Localização. Rua Alves Ferreira, , Centro, 78630-000, Campinápolis - MT.', 'Confira no mapa como chegar em Supermercado Popular, no endereço: Rua Alves Ferreira, 505, Centro, Campinápolis-MT. CEP: 78630-000 . Compartilhe:\xa0...', 'Supermercado Popular em Campinápolis - MT, Mato Grosso. Confira ✆ telefones, endereço ... Rua Alves Ferreira, 505, Centro, Campinápolis/MT - CEP 78630-000.', 'Supermercado Popular em Campinápolis, Mato Grosso. Acesse agora e confira ✆ Telefones, Endereço, E-mail, Situação, CNAEs, Data de Abertura...', 'Rua Alves Ferreira, Campinápolis - MT, 78630-000, Brasil · Latitude: -14.5111 · Longitude: -52.8888\xa0...', 'Procurando por Super - Minimercados em Campinápolis, MT? A Solutudo reúne as melhores opções e as melhores ofertas em Super - Minimercados da cidade.', 'Page · Supermarket · Rua Vereador Amélio Ribeiro, Campinápolis, MT, Brazil · +55 66 3437-1126 · Not yet rated (1 Review) · Created - Supermercado Rende Mais · Admin\xa0...']"
LEVE SUPERMERCADO,NAO DISPONIBILIZADO,"['https://www.facebook.com/Supermercadoleve/', 'https://www.solutudo.com.br/empresas/mt/campinapolis/super-minimercados/leve-supermercado-10189079', '/search?q=LEVE+SUPERMERCADO,+CAMPINAPOLIS+-+MT&tbm=isch&source=univ&fir=Fq8QCKWXkYEzsM%252C1Xr8H0vjaF4L2M%252C_%253BBjnOjjn5PrvO9M%252CMfLnpDziqDBDhM%252C_%253BhVg5s61sg3WT8M%252C1Xr8H0vjaF4L2M%252C_%253BbLOj1x8bx6EW3M%252CMfLnpDziqDBDhM%252C_%253BaWtSuJXnKseF8M%252CxJSxD9HsCQOsdM%252C_%253BRdzxmS9Z8GJqfM%252CMfLnpDziqDBDhM%252C_%253Bay0UElA12KL2qM%252CMfLnpDziqDBDhM%252C_%253B7RbASKaRoZ4rUM%252CMfLnpDziqDBDhM%252C_%253BNAlzKPkvHR-iEM%252CMfLnpDziqDBDhM%252C_%253B9hLd37Gzocs6tM%252CMfLnpDziqDBDhM%252C_&usg=AI4_-kTNAn_v3mbSqK5DUNFYk9RCQIetMA&sa=X&ved=2ahUKEwjQgMbz2Jf9AhUPFlkFHWPBCpYQjJkEegQIERAC', 'https://cidadeurgente.com/mt/campinapolis/guia/leve-supermercado-08158639000101/', 'https://www.descubraonline.com/guia/mt/campinapolis/leve-supermercado-08158639000101/']","[""Supermercado Leve · Page · Supermarché · Rua vereador Amelio Ribeiro nº 800 Centro, Campinápolis, MT, Brazil · Plus d'informations sur Supermercado Leve."", 'Leve Supermercado ; Endereço. Rua Vereador Amelio Ribeiro, 800, Centro Campinápolis/MT - CEP 78630-000 ; Telefones. (66) 3437-1328 ; Email. orgateco_contabilidade@\xa0...', 'Leve Supermercado em Campinápolis - MT, Mato Grosso. Confira ✆ telefones, endereço, e-mail, atividade principal, razão social | Guia de empresas | Guia da\xa0...', 'Leve Supermercado em Campinápolis, Mato Grosso. Acesse agora e confira ✆ Telefones, Endereço, E-mail, Situação, CNAEs, Data de Abertura...']"
CANTINA ROMAN,+55 54 3358-2715,"['https://www.tripadvisor.com/Restaurant_Review-g2348957-d7362781-Reviews-Cantina_Roman-Lagoa_Vermelha_State_of_Rio_Grande_do_Sul.html', 'https://www.facebook.com/people/Cantina-Roman/100069472803988/', 'https://www.instagram.com/cantinaroman/?hl=en', 'https://restaurantguru.com/Cantina-Roman-Lagoa-Vermelha', 'https://www.tripadvisor.co/Restaurant_Review-g2348957-d7362781-Reviews-Cantina_Roman-Lagoa_Vermelha_State_of_Rio_Grande_do_Sul.html', 'https://www.econodata.com.br/consulta-empresa/07486710000112-CLAUDIO-ROBERTO-CHISSINI-ROMAN', 'https://maps.google.com/maps/contrib/102315861886906421052']","['7023 Followers, 7518 Following, 217 Posts - See Instagram photos and videos from Cantina Roman (@cantinaroman)', 'Cantina Roman, #1 among Lagoa Vermelha restaurants: 1583 reviews by visitors and 88 detailed photos. Find on the map and call to book a table.', 'Imagen de Cantina Roman, Lagoa Vermelha: Tabua Picanha com batata frita e queijo frito. Consulta 14 fotos y videos de Cantina Roman tomados por miembros de\xa0...', 'Consulte o CNPJ da CANTINA ROMAN de Lagoa Vermelha, RS, seus sócios e contatos como telefones, emails e website, além de faturamento, quantidade de\xa0...', 'R. Costa e Silva, 120 - Ciríaco, RS, 99970-000, Brazil. Cantina Roman. BR-285, 571 - Nossa Sra. Aparecida, Lagoa Vermelha - RS, 95300-000, Brazil.']"
MERCADINHO ARAUJO,NAO DISPONIBILIZADO,"['https://inteligue.com.br/mercadinho-araujo-sao-bento', 'https://www.solutudo.com.br/pb/s-bento/super-minimercados/mercadinho-araujo-10149521', 'https://www.apontador.com.br/local/pb/sao_bento/mercearias/C401583511134Q1346/mercadinho_araujo.html', 'https://www.diariocidade.com/pb/sao-bento/guia/mercadinho-araujo-05789671000105/', 'https://www.descubraonline.com/guia/pb/sao-bento/mercadinho-araujo-05789671000105/', 'https://local.infobel.br.com/BR116917859/mercadinho_araujo-sao_bento.html', 'https://paginaamarela.com.br/empresa/mercadinho-araujo/sao-bento/pb/12506837', 'https://casadosdados.com.br/solucao/cnpj/mercadinho-comercio-varejista-sao-bento-ltda-00215427000107']","['Veja o telefone e endereço da empresa MERCADINHO ARAÚJO São Bento, Supermercados em São Bento - PB. R Álvaro Dantas Paula, Loteamento Portal.', 'No mercado, a empresa está localizada na Rua Alvaro Dantas De Paula, Nº 444 no bairro Loteamento Portal em São Bento - PB, CEP 58865-000. A empresa Mercadinho\xa0...', 'Mercadinho Araujo. Rua Alvaro Dantas de Paula, , Loteamento Portal,São Bento - PB, CEP: 58865-000. 0 avaliações. Aberto agora. Dom: 10:00 às 18:00.', 'Confira no mapa como chegar em Mercadinho Araujo, no endereço: Rua Alvaro Dantas de Paula, 444, Loteamento Portal, São Bento-PB. CEP: 58865-000 .', 'Confira abaixo os telefones, endereço e e-mail para contato de Mercadinho Araujo em São Bento, Paraíba. LUZIVAM BEZERRA DE ARAUJO com o CNPJ 05.789.671/\xa0...', 'Mercadinho Araujo - ALIMENTAÇÃO GERAL (RETALHO), São Bento, 58865, ... Brasil, Nesta página : Mercadinho Araujo, BR116917859. ... São Bento Paraíba - Brazil.', 'Mercadinho Araújo - Mercadinho está no bairro Loteamento Portal na cidade de São Bento, PB. Veja aqui o telefone ☎ Telefone (83)... e o endereço completo\xa0...', 'Atividade Principal. 4712100 - Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - minimercados, mercearias e armazéns.']"
MOAGEIRA CAFE PALABOM,NAO DISPONIBILIZADO,"['https://www.solutudo.com.br/empresas/ce/milagres/super-minimercados/moageira-cafe-palabom-10174458', 'https://www.econodata.com.br/consulta-empresa/07087836000114-MENDONCA-FIGUEIREDO', 'https://www.apontador.com.br/local/ce/milagres/agricultura_e_pecuaria/C40617861A1D0C1D05/moageira_cafe_palabom.html', '/search?q=MOAGEIRA+CAFE+PALABOM,+MILAGRES+-+CE&tbm=isch&source=univ&fir=qCS06Y-Z8YZj0M%252Cpwy9HD8F3pH6hM%252C_%253BczNfSqF_EsqezM%252ClXXU73b4gYu36M%252C_%253BKV896lvc7O-ihM%252CUqrNaWqPWQytQM%252C_%253BJGzL6eJvLCogwM%252CppMgbGHizKwqsM%252C_%253BFZkIe7SP2mhyBM%252C7FM1NeGQfglH_M%252C_%253BSMP2b_GFO0V1bM%252C-Ye4Pg7aY8AtoM%252C_%253BpzT-4ZYukRZf7M%252CZWu380kKE-aJdM%252C_%253BW9ckflFu4YrOTM%252CppMgbGHizKwqsM%252C_%253B27NCpd_QqsHtBM%252CCxiRr96nJBhhCM%252C_%253BE26uY_bxtr78QM%252C51mNMNiCwZpycM%252C_&usg=AI4_-kS_Kn9e50ubI-M-I3ZnORfg4Iwx6A&sa=X&ved=2ahUKEwiHwdes2pf9AhV6F1kFHT5ZDPkQjJkEegQIChAC', 'https://www.diariocidade.com/ce/milagres/guia/moageira-cafe-palabom-07087836000114/', 'https://www.yelp.com/search?cflt=coffee&find_loc=Umari+-+CE', 'https://cnpj.biz/07087836000114', 'http://cnpj.info/Mendonca-Figueiredo-Moageira-Cafe-Palabom']","['Moageira Cafe Palabom ; Endereço. Rua Abilio Cruz, 57, Centro Milagres/CE - CEP 63250-000 ; Telefone. (88) 3587-2340 ; Email. cleidivancontabilidade@hotmail.com.', 'Consulte o CNPJ da MOAGEIRA CAFE PALABOM de Milagres, CE, seus sócios e contatos como telefones, emails e website, além de faturamento, quantidade de\xa0...', '... o endereço, as fotos e as avaliações do Moageira Cafe Palabom especializado em null localizado em Rua Souza Preza, 63250-000, Centro, Milagres, CE.', 'Moageira Cafe Palabom em Milagres - CE, Ceará. Confira ✆ telefones, endereço, e-mail, atividade principal, razão social | Guia de empresas | Diário Cidade.', 'Best Coffee & Tea in Umari - CE, Brazil - Café Itaytera, Floriana Café, Café Casa Branca, Moageira Leana, Cafe Santa Clara, Café Morobichaba, Café Palabom.', 'Todos os dados da empresa Moageira Cafe Palabom Mendonca & Figueiredo com CNPJ 07.087.836/0001-14 - 07087836000114 de Milagres/CE. Telefone, E-mail...', 'Consulta CNPJ da empresa Mendonca & Figueiredo | Moageira Cafe Palabom. Também ver outro informações: situação cadastral, ... CENTRO MILAGRES - CE 63250-000\xa0...']"
MERCEARIA SANTA HELENA,NAO DISPONIBILIZADO,"['https://www.solutudo.com.br/empresas/go/s-miguel-p-quatro/super-minimercados/mercearia-santa-helena-10102591', 'https://www.diariocidade.com/go/sao-miguel-do-passa-quatro/guia/mercearia-santa-helena-01922103000171/', 'https://www.descubraonline.com/guia/go/sao-miguel-do-passa-quatro/mercearia-santa-helena-01922103000171/', 'https://wooki.com.br/g/supermercado_sao-miguel-do-passa-quatro_go', 'https://cadastroempresa.com.br/cnpj/01.922.103/0001-71-mercearia-santa-helena-aidio-dias', 'https://brazilguide.net/g/go/sao-miguel-do-passa-quatro/supermercado', '/search?q=MERCEARIA+SANTA+HELENA,+SAO+MIGUEL+DO+PASSA+QUATRO+-+GO&tbm=isch&source=univ&fir=dCEEIr0sjRVBOM%252CED18bAwfQfMgvM%252C_%253BGBbSYYXuW9YVTM%252CED18bAwfQfMgvM%252C_%253BO8JY-jNLVqQH1M%252CED18bAwfQfMgvM%252C_%253B1tnCrWVMyui60M%252CJrD5sHTch1MtjM%252C_%253BEK7-vK0QqnbodM%252C58bNniEh2fzThM%252C_%253BRleLjQppXTybjM%252CED18bAwfQfMgvM%252C_%253Bp0PNCsJpFSW8BM%252C58bNniEh2fzThM%252C_%253B90wgyAyTL9X1wM%252C58bNniEh2fzThM%252C_%253ByXI3z1DxD9GgnM%252CED18bAwfQfMgvM%252C_%253BMpCaf7ZPxp7ZPM%252CEpTuR379vMQ_6M%252C_&usg=AI4_-kQJjfQg8MNNf5zPbjFO8RjizlOWiA&sa=X&ved=2ahUKEwinz6_e2pf9AhVRFVkFHaEuCtEQjJkEegQIGBAC', 'https://www.procep.com.br/go/sao-miguel-do-passa-quatro/indefinido/75185000/pagina1', 'https://cidadeurgente.com/go/sao-miguel-do-passa-quatro/guia/mercados/']","['A empresa Mercearia Santa Helena trabalha há mais de 47 anos na categoria Super - Minimercados na cidade de São Miguel do Passa Quatro, GO na Av Das\xa0...', 'A empresa Mercearia Santa Helena, localizada no bairro Setor Central, em São Miguel do Passa Quatro-GO foi fundada em 1975. A atividade principal da empresa\xa0...', 'Mercearia Santa Helena em São Miguel do Passa Quatro, Goiás. Acesse agora e confira ✆ Telefones, Endereço, E-mail, Situação, CNAEs, Data de Abertura...', 'GO, Sao Miguel Do Passa Quatro, Centro - Comércio varejista de mercadorias em geral, com predominância de produtos ... Mercearia Santa Helena (CNPJ Matriz).', 'Logradouro: Alcides Pereira de Castro, 505 ; Complemento: Quadra12 Lote 06 ; Bairro: Centro ; CEP: 75185-000 ; Município: São Miguel do Passa Quatro.', 'GO · Mercearia Santa Helena · Peg Pag do Gilmar · Supermercado Agro Campo Ltda · Supermercado Basilio · Supermercado Bom Preco · Supermercado Ceciliano · Supermercado\xa0...', 'O código IBGE do município de São Miguel do Passa Quatro é 5220264 e para ligar para esta cidade é necessário utilizar o DDD 62. ... MERCEARIA SANTA HELENA\xa0...', 'Mercados na cidade de São Miguel do Passa Quatro - GO. ... 505, QUADRA007 LOTE 026, St. Central - Brazlândia - GO ... Mercearia Santa Helena.']"
