,tel,link,descricao
BARRACO BAR E RESTAURANTE,NAO DISPONIBILIZADO,"['https://restaurantguru.com.br/Barraco-Bar-e-Restaurante-Unai', 'https://guiaunai.com.br/listing/barraco-bar-e-restaurante/', 'https://foursquare.com/v/barraco-bar-e-restaurante/513225bae4b0f82ced369fc9', 'https://restaurantespertodemim.com/e/barraco-bar-e-restaurante-bomkhb/', 'https://www.diariocidade.com/mg/unai/guia/barraco-bar-e-restaurante-08763654000189/', 'https://www.descubraonline.com/guia/mg/unai/barraco-bar-e-restaurante-08763654000189/', 'https://www.turismo2rodas.com/mg/unai/guia/barraco-bar-e-restaurante-08763654000189/', 'http://cnpj.info/Barraco-Bar-e-Restaurante-Ltda-Barraco-Bar-e-Restaurante']","['Feb 3, 2023 — Barraco BAR, #79 entre Unaí pubs & bares. Encontrar no mapa e ligar para reservar uma ... Menu do restaurante ... Unaí, Minas Gerais, Brasil.', 'Avenida José Luiz Adjuto, 722 - Unaí - MG. Rotas. Tags. bares · restaurantes. mood_bad; Ainda não há comentários. Adicionar uma avaliação\xa0...', 'See 3 photos and 1 tip from 7 visitors to Barraco Bar e Restaurante. ""Comida japonesa mto boa! Destaque pro Hot Roll gigante. rsrs""', 'Barraco Bar e Restaurante · Rua Nossa Senhora do Carmo, 270. Centro, Unaí - MG · (38) 3676-3588 ☎ · LANCHONETE E RESTAURANTE SANTA ROSA · BAR E RESTAURANTE PALADAR.', 'Barraco Bar E Restaurante em Unaí - MG, Minas Gerais. Confira ✆ telefones, endereço, e-mail, atividade principal, razão social | Guia de empresas | Diário\xa0...', 'Barraco Bar E Restaurante em Unaí, Minas Gerais. Acesse agora e confira ✆ Telefones, Endereço, E-mail, Situação, CNAEs, Data de Abertura...', 'Barraco Bar E Restaurante em Unaí, Minas Gerais. Acesse agora e confira ✆ telefones, endereço e horários de atendimento dessa empresa | Turismo2Rodas.', 'Consulta CNPJ da empresa Barraco Bar e Restaurante LTDA | Barraco Bar e Restaurante. Também ver outro informações: situação ... CENTRO UNAI - MG 38610-000\xa0...']"
BAR DO NEMESIO,NAO DISPONIBILIZADO,"['https://www.apontador.com.br/local/sp/jundiai/bares_e_choperias/C403914F39425U4251/bar_do_nemesio.html', 'https://restaurantguru.com.br/Bar-Do-Nemesio-Jundiai', 'https://www.cardapiodochef.com/delivery/cardapio-bar-do-nemesio-bares-em-jundiai-sp/98324', 'https://www.guiatelefone.com/jundiai-sp/bares-e-pubs/2795059/bar-do-nemesio', 'https://cnpj.biz/08450077000175', 'http://cnpj.info/Nemesio-Mendes-Gomes-Bar-do-Nemesio', '/search?q=BAR+DO+NEMESIO,+JUNDIAI+-+SP&tbm=isch&source=univ&fir=fpvn3XkgMrXT0M%252CGRvSHFuwwodTMM%252C_%253BiSrdgjaAmUn6YM%252CLZMT-grRpVWQ7M%252C_%253Bodf7RrO98OIYzM%252CAwbCOsXJbgNr9M%252C_%253B1ZOr0728wcgDNM%252C-M07tuwRY_xNlM%252C_%253B345imIk0QX50XM%252CLFlEz9zO-XhMIM%252C_%253BVqns6ifJ1NBIWM%252CmVInk7G24FHuJM%252C_%253BvHa8Em0PNNNYuM%252C87A3JBU_eEKo6M%252C_%253BoiJ9C48HXKQNiM%252CLZMT-grRpVWQ7M%252C_%253B7CimK6KvPtPXfM%252C5DPmyBJuKCE5tM%252C_%253B0KTvo_vvNdvwMM%252C87A3JBU_eEKo6M%252C_&usg=AI4_-kRLa986cuFz8HTDf--QUezO2gWjAw&sa=X&ved=2ahUKEwifi9SQoqn9AhUiEVkFHW8PAxgQjJkEegQIEhAC', 'https://transparencia.cc/dados/cnpj/08450077000175-SP-nemesio-mendes-gomes/']","['Encontre qual o telefone, o endereço, as fotos e as avaliações do Bar do Nemesio ... em R INOCENCIO MAZZUIA, 407, 13211-820, Jardim Guanabara, JUNDIAI, SP.', 'Oct 31, 2022 — Bar Do Nemesio, #24839 entre São Paulo pubs & bares. Encontrar no mapa e ligar para reservar uma mesa.', 'Bar Do Nemesio em Jundiaí - SP melhor Bares da região. Veja como chegar no endereço, entrega rápida, telefone e promoções.', 'Rua Inocêncio Mazzuia, 407 - Jardim Guanabara, Jundiaí, SP - Cep: 13211-820 - Ver no mapa. Telefone. (11) 4815-4769 · Sugerir alteração. Avalie.', 'CNPJ: 08.450.077/ ; Inscrição Estadual SP: 407.447.370.114 ; Razão Social: Nemesio Mendes Gomes ; Nome Fantasia: Bar do Nemesio ; Data da Abertura: 26/10/2006 16\xa0...', 'Endereço. Rua Inocencio Mazzuia, 407. JARDIM GUANABARA JUNDIAI - SP 13211-820. Contatos. Telefone(s): (11) 4815-4769 e (11) 97273-1717; Correio eletrônico:\xa0...', 'A empresa Nemesio Mendes Gomes, CNPJ 08.450.077/0001-75, de 26/10/2006, está com a situação ATIVA na RFB. Veja todos os Detalhes.']"
BAR DO SYLVIO,NAO DISPONIBILIZADO,"['https://restaurantguru.com.br/Bar-Do-Silvio-E-Amigos-Jundiai', 'https://m.facebook.com/Silvio-barman-147728195665590/about/', '/search?q=BAR+DO+SILVIO,+JUNDIAI+-+SP&tbm=isch&source=univ&fir=xizBIi5YAg8qWM%252C8ZYiCdXHWM9flM%252C_%253Bp3yNddKAIGHZ6M%252CD1WFjONd0K24KM%252C_%253BcLf58HfkGITnJM%252CD1WFjONd0K24KM%252C_%253BvHa8Em0PNNNYuM%252C87A3JBU_eEKo6M%252C_%253B3v5vtiFy6Pd5zM%252CpCmvgqxvWEL-hM%252C_%253BDXmnYupcXjgffM%252C87A3JBU_eEKo6M%252C_%253BL1OlPiVpwVBvVM%252C8ZYiCdXHWM9flM%252C_%253BtYugyO_lvv1FWM%252C87A3JBU_eEKo6M%252C_%253BDd1SXsSwXGXGVM%252CpCmvgqxvWEL-hM%252C_%253BKSNJZ-79lP8bRM%252C87A3JBU_eEKo6M%252C_&usg=AI4_-kQ4CpHDC5kBGB2zpVNwr4ggPvGVqQ&sa=X&ved=2ahUKEwj_uYy8oqn9AhWLFVkFHWzsDXkQjJkEegQIChAC', 'https://www.youtube.com/watch?v=r2w4hF6AYY8', 'https://m.yelp.com/search?find_desc=Nightlife&find_loc=R.+Silvio+Benvegnu+94%2C+Louveira+-+SP+13290-000%2C+Brazil', 'https://www.tripadvisor.com/Restaurant_Review-g303616-d8230493-Reviews-Bar_Do_Zoio-Jundiai_State_of_Sao_Paulo.html', 'https://www.instagram.com/brazavegana/?hl=en', 'https://alemaodamarechal.com.br/']","['Jan 26, 2023 — Bar Do Silvio E Amigos, #426 entre Jundiaí pubs & bares: 1 avaliação. Encontrar no mapa e ligar para reservar uma mesa.', 'Silvio barman. 134 likes. Silvio Brito serviço de bar. Aniversario formaturas casamentos e outros eventos. .', 'Reviews on Nightlife in R. Silvio Benvegnu 94, Jardim Lago Azul - SP 13290-000, Brazil - Terraço Vinhedo, Lanchonete Santana, Bar do Boi, Woolly Bully\xa0...', 'Location and contact. Rua Quatro 200 Parque Almerinda Pereira Chaves, Jundiai, State of Sao Paulo Brazil.', ""1° Sushi 100% Vegano de Jundiaí-SP Cozinha Livre, inspirada em botecos japoneses adaptada ao veganismo. Sushi Time!'s profile picture. Sushi Time!"", 'Cozinha Alemã, Peixes, Bacalhau, Frutos do Mar, Filets, Frango, Massas, Porções, Pratos Individuais, Canjas e Cremes.']"
MINEIROS BAR E RESTAURANTE,+55 24 3336-1404,"['https://www.facebook.com/MineirosRestauranteChoppBar/', 'https://restaurantguru.com.br/Mineiros-Bar-Volta-Redonda', 'https://www.ifood.com.br/delivery/volta-redonda-rj/mineiros-restaurante-chopp-e-bar-jardim-amalia/006ede28-e0db-42f2-b599-675d53bbf3f4', 'https://www.apontador.com.br/local/rj/volta_redonda/comida_brasileira/C405509A055F3U5F34/mineiros_bar_e_restaurante.html', 'https://www.econodata.com.br/consulta-empresa/03101988000173-L-C-M-A-C-BAR-LTDA', 'https://www.solutudo.com.br/rj/volta-redonda/bares-pubs/mineiros-bar-e-restaurante-10120000', 'http://www.restaurantemineirinho.com.br/', 'https://www.instagram.com/mineirosrestaurantebar/?hl=en', 'https://guiafacil.com/site/mineiros-bar-e-restaurante/volta-redonda/rj/24992647024/', 'https://restaurantespertodemim.com/e/mineiros-bar-e-restaurante-behfla/']","['Siiim!! No almoço , nos petiscos ou nos nossos deliciosos caldos , tem aquele único sabor de comidinha caseira!Cada prato é feito da nossa família para a\xa0...', 'Mineiros Bar e Restaurante. Rua Vasco da Gama, 41, Jardim Amália,Volta Redonda - RJ, CEP: 27250-405. 0 avaliações.', 'Consulte o CNPJ da MINEIROS BAR E RESTAURANTE de Volta Redonda, RJ, seus sócios e contatos como telefones, emails e website, além de faturamento,\xa0...', 'A empresa Mineiros Bar E Restaurante trabalha desde 1999 na categoria Bares - Pubs na cidade de Volta Redonda, RJ na Rua Vasco Da Gama, Nº 41 - Agua Limpa.', 'Somos um restaurante a moda mineira, localizado em Volta Redonda - RJ e contamos hoje com ... um ótimo atendimento e o principal o melhor da comida mineira.', ""Follow. Mineiro's • Restaurante • Bar ... Tá na hora hein fio!! De vir pro Mineiros ou fazer seu pedido pra ... CVC RJ - Pontual Volta Redonda."", 'MINEIROS BAR E RESTAURANTE tem como foco o segmento de Bares em Volta Redonda. Você pode localizá-lo em Rua Vasco da Gama, 41 no bairro Água Limpa em Vo...', 'Veja o Endereço, Telefone, Localização e CNPJ da empresa Mineiros Bar e Restaurante, para encontrar Restaurantes em Rua Vasco da Gama, Jardim Amália, Volta\xa0...']"
BAR PARADA OBRIGATORIA,NAO DISPONIBILIZADO,"['https://www.solutudo.com.br/rj/volta-redonda/bares-pubs/bar-parada-obrigatoria-10126947', 'https://www.apontador.com.br/local/rj/volta_redonda/bares_e_choperias/C404027F01490Q490B/bar_parada_obrigatoria.html', 'https://cnpj.biz/04366664000120', 'https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-Bar_Parada_Obrigatoria-Volta_Redonda-site_242626660-4881', 'https://www.descubraonline.com/guia/rj/volta-redonda/bar-parada-obrigatoria-04366664000120/', 'https://www.diariocidade.com/rj/volta-redonda/guia/bar-parada-obrigatoria-04366664000120/', 'https://cidadeurgente.com/rj/volta-redonda/guia/bar-parada-obrigatoria-04366664000120/', 'https://www.guiatelefone.com/volta-redonda-rj/bares-e-pubs/1750738/bar-parada-obrigatoria']","['No mercado, a empresa está localizada na Rua Santo Antonio, Nº 19 no bairro Niteroi em Volta Redonda - RJ, CEP 27283-210. A empresa Bar Parada Obrigatoria\xa0...', 'Encontre qual o telefone, o endereço, as fotos e as avaliações do Bar Parada Obrigatoria especializado em null localizado em Rua Santo Antônio, 19,\xa0...', 'CNPJ: 04.366.664/ ; Inscrição Estadual RJ: 86.441.79-9 ; Razão Social: Maria da Aparecida Rodrigues Bar ; Nome Fantasia: Bar Parada Obrigatoria ; Data da Abertura:\xa0...', 'Jan 27, 2023 — Linhas de Ônibus para Bar Parada Obrigatoria em Volta Redonda. Nome da linha, Sentido. 431, Pinheiral →Vila (Via Ugb), VISUALIZAR. 210C\xa0...', 'Confira abaixo os telefones, endereço e e-mail para contato de Bar Parada Obrigatoria em Volta Redonda, Rio de Janeiro. ; Razão Social: MARIA DA APARECIDA\xa0...', 'Bar Parada Obrigatoria em Volta Redonda - RJ, Rio de Janeiro. Confira ✆ telefones, endereço, e-mail, atividade principal, razão social | Guia de empresas\xa0...', 'Bar Parada Obrigatoria em Volta Redonda - RJ, Rio de Janeiro. Confira ✆ telefones, endereço, e-mail, atividade principal, razão social | Guia de empresas\xa0...', 'Rua Santo Antônio, 19 - Niterói, Volta Redonda, RJ - Cep: 27283-210 - Ver no mapa. Sugerir alteração. Avalie. Sua Avaliação.']"
NILVA'S BAR,+55 38 99994-6669,"['https://www.facebook.com/nilvasbar/', 'https://untappd.com/v/nilva-s-bar-e-mercearia/9472148', 'https://foursquare.com/v/nilvas-bar-e-mercearia/4e594047e4cd875e8eabbd3c/photos', 'https://www.instagram.com/nilvas.bar/?hl=en', 'https://restaurantguru.com/Nilvas-Bar-Montes-Claros', 'https://www.solutudo.com.br/empresas/mg/montes-claros/bares-pubs/nilva-s-bar-6221656', ""/search?q=NILVA'S+BAR,+MONTES+CLAROS+-+MG&tbm=isch&source=univ&fir=-wzh5V7yEABVGM%252C2SrEOunfsupHJM%252C_%253BzjajHJQ3QPm45M%252Cp5Z50a3QpeLXdM%252C_%253B8KcbSdh1P0wN1M%252C2SrEOunfsupHJM%252C_%253B35TYaW3PCF1jbM%252C2SrEOunfsupHJM%252C_%253BVf-_kf-CwnLWnM%252CaHGuygAmLyvotM%252C_%253BFHPcnmQj4tdPGM%252C7v_JmgAiMpMU1M%252C_%253Bks7pnVp93bH9nM%252C2SrEOunfsupHJM%252C_%253Bja_eCQzvCFZWHM%252C7v_JmgAiMpMU1M%252C_%253B0gwL6Dk6POLdPM%252Cofzk2hkRVjALBM%252C_%253BDnHRBxTDO6vxHM%252C7v_JmgAiMpMU1M%252C_&usg=AI4_-kTNrL7lgWkMDlXdc7KjxUVGgF5R7Q&sa=X&ved=2ahUKEwjopaHHo6n9AhWWGFkFHdzZAhEQjJkEegQILRAC"", 'https://www.telelistas.net/locais/mg/montes+claros/bares+e+choperias/bu-5692600/nilvas+bar+em+morada+do+sol']","[""Nilva's Bar · Página · Bar ao ar livre · Rua SEBARTIAO DUARTE, Montes Claros, MG, Brazil · +55 38 3212-3729 · Fecha daqui a pouco · Sem classificação ainda (3\xa0..."", ""Find out what's popular at Nilva's Bar e Mercearia in Montes Claros, MG in real-time and see activity."", ""See all 5 photos taken at Nilva's Bar e Mercearia by 291 visitors. ... Photo taken at Nilva&amp;#39;s Bar e Mercearia by Hugo B. ... Bar$$$$. Montes Claros."", ""Nilva's Bar. Mercearia Feijoada aos sábados Cerveja gelada Drinks Ambiente agradável. Chame sua turma e venha conhecer nosso bar!"", ""You can order tasty churrasco, feijoada and pasteles. There is enjoyable ambiance at this bar. Google users assigned the score of 4.2 to Nilva's Bar."", 'A empresa NilvaS Bar trabalha desde 1998 na categoria Bares - Pubs na cidade de Montes Claros, MG na Rua Sebastiao Duarte, Nº 628 - Morada Do Sol.', ""Participante do concurso Comida di Buteco 2017. Prato Frango n¿Aveia!: Frango a passarinho com. Fotos de Nilva'S Bar em Morada do Sol\xa0...""]"
ANGUS GRILL CHURRASCARIA,+55 18 99761-1462,"['https://www.econodata.com.br/consulta-empresa/01131708000144-ANGUS-GRILL-CHURRASCARIA-LTDA', 'https://www.angusgrillbraziliansteakhouse.com/', 'https://www.descubraonline.com/guia/sp/assis/angus-grill-churrascaria-01131708000144/', 'https://cnpj.biz/01131708000144', 'https://www.diariocidade.com/sp/assis/guia/angus-grill-churrascaria-01131708000144/', 'https://consultas.plus/lista-de-empresas/sao-paulo/assis/01131708000144-angus-grill-churrascaria-ltda/', 'https://m.facebook.com/Angus-grill-219860932123931/', '/search?q=ANGUS+GRILL+CHURRASCARIA,+ASSIS+-+SP&tbm=isch&source=univ&fir=d7gSeY1ZEFH5yM%252CI1_8rk9qq5A6CM%252C_%253BOktF-G2V0d7C-M%252CI1_8rk9qq5A6CM%252C_%253BfeiTkMWLqWiDmM%252CNYXKcC0Z0FwDsM%252C_%253B2j3jyDZeANIOeM%252CI1_8rk9qq5A6CM%252C_%253B0SpY8OL_qDrCHM%252CsrMZ3KLDidWBeM%252C_%253BLwPMfrDeAM1SbM%252CI1_8rk9qq5A6CM%252C_%253Bw883v-YwtPinuM%252CKv4ICe48c5G-WM%252C_%253BQO7bF29E3iwrkM%252CrDTQBcAXbIPRpM%252C_%253BxNF6Xighjk4Z4M%252CI1_8rk9qq5A6CM%252C_%253ByIPW48bkC-TSYM%252CNYXKcC0Z0FwDsM%252C_&usg=AI4_-kToV8Vj027_KROhCWSRNevj1n9gLw&sa=X&ved=2ahUKEwiRo773o6n9AhWRFFkFHeTiDAsQjJkEegQIKxAC', 'https://cidadeurgente.com/sp/assis/guia/angus-grill-churrascaria-01131708000144/', 'https://transparencia.cc/dados/cnpj/01131708000144-SP-angus-grill-churrascaria-ltda/']","['Consulte o CNPJ da ANGUS GRILL CHURRASCARIA de Assis, SP, seus sócios e contatos como telefones, emails e website, além de faturamento, quantidade de\xa0...', 'Welcome to Angus Grill Brazilian Steakhouse, Texas Best Brazilian steak grill restaurant. Enjoy a unique dining experience with Brazilian meat cuts and a\xa0...', 'Angus Grill Churrascaria em Assis, São Paulo. Acesse agora e confira ✆ Telefones, Endereço, E-mail, Situação, CNAEs, Data de Abertura...', 'Angus Grill Churrascaria LTDA - 01.131.708/0001-44 ; CNPJ: 01.131.708/ ; Inscrição Estadual SP: 189.235.341.112 ; Razão Social: Angus Grill Churrascaria LTDA ; Nome\xa0...', 'Angus Grill Churrascaria em Assis - SP, São Paulo. Confira ✆ telefones, endereço, e-mail, atividade principal, razão social | Guia de empresas | Diário\xa0...', 'A empresa Angus Grill Churrascaria Ltda, aberta em 21/12/1995, é uma MATRIZ do tipo Sociedade Empresária Limitada que está situada em Assis – SP.', 'Angus grill. 696 likes. Burger Restaurant.', 'Angus Grill Churrascaria em Assis - SP, São Paulo. Confira ✆ telefones, endereço, e-mail, atividade principal, razão social | Guia de empresas | Guia da\xa0...', 'Nov 10, 2022 — A empresa Angus Grill Churrascaria Ltda, CNPJ 01.131.708/0001-44, de 21/12/1995, está com a situação ATIVA na RFB. Veja todos os Detalhes.']"
CANCHA DOIS IRMAOS,NAO DISPONIBILIZADO,"['https://www.zapia.digital/gaspar-sc/santa-terezinha/bares/cancha-dois-irmaos/2201041', 'https://www.apontador.com.br/local/sc/gaspar/enderecos_empresariais/C4076557372E5S2E51/cancha_dois_irmaos.html', 'https://www.diariocidade.com/sc/gaspar/guia/cancha-dois-irmaos-01790139000149/', 'https://applocal.com.br/empresa/cancha-dois-irmaos/gaspar/sc/11308594', '/search?q=CANCHA+DOIS+IRMAOS,+GASPAR+-+SC&tbm=isch&source=univ&fir=CuyP02ecfAefpM%252CyQHj7QAKjgel4M%252C_%253BqshSkT7SUt6VVM%252C9OWoYmeAR3p9fM%252C_%253BwQBANrtsMigJcM%252CyQHj7QAKjgel4M%252C_%253BOQov_L0zqwcBwM%252CmMoH6SAmwI5-iM%252C_%253BIBEbV6ZBtIAohM%252CQUMjBGcsC1IPOM%252C_%253B_l0MfVGzxe5nfM%252CgPR7oNoMyaXp_M%252C_%253BSzGnKgA-1xk6PM%252CWqXyXnFW59U_eM%252C_%253BbM_ry9gIgjbcOM%252C2CzcF5PExYJTfM%252C_%253BNzRlT-woFA6rXM%252CQUMjBGcsC1IPOM%252C_%253Bhh5SSli7sQ884M%252CLIhs7SORJsREMM%252C_&usg=AI4_-kSo1H5wZQbqdP9qxS0neAbLs7rbsg&sa=X&ved=2ahUKEwiWz-2ppKn9AhUmFFkFHR5NCTEQjJkEegQICBAC', 'https://cnpj.biz/01790139000149', 'https://inteligue.com.br/sc/gaspar/bares-e-pubs/bares/cancha-dois-irmaos', 'https://www.facebook.com/doisirmaosgaspar/']","['CANCHA DOIS IRMÃOS - Veja endereço, telefones e horários de atendimento. Bares no bairro Santa Terezinha, Gaspar, SC. Acesse para mais informações!', 'Encontre qual o telefone, o endereço, as fotos e as avaliações do Cancha Dois Irmaos especializado em ... 2026, SALA 05, 89110-000, Santa Terezinha, Gaspar, SC.', 'Confira no mapa como chegar em Cancha Dois Irmaos, no endereço: Rua Construtor Augusto Vitorio Deschamps, 200, SALA 01, Santa Terezinha, Gaspar-SC. CEP: 89110-\xa0...', 'Venha até Cancha Dois Irmãos em Gaspar, SC nossa estrutura é ideal para você que quer reunir os amigos e a família. Estamos preparados para lhe atender com\xa0...', 'CNPJ: 01.790.139/ ; Razão Social: Sinesio Casas ; Nome Fantasia: Cancha Dois Irmaos ; Data da Abertura: 18/03/1997 25 anos, 9 meses e 14 dias ; Porte: Micro Empresa.', 'Bares em Gaspar SC. Encontramos o telefone de 1 de Bares em Gaspar SC. CANCHA DOIS IRMÃOS · Bares e Pubs R Augusto Vitório Deschamps, Santa Terezinha,\xa0...', 'http://www.ochefia.com/pt-br/loja/dois-irmaos-lanchonete-e-pizzaria/cardapio R.: AV. Deputado Francisco Mastela, 89110000 Gaspar, SC, Brazil.']"
BAR DO PONTO,NAO DISPONIBILIZADO,"['https://restaurantguru.com.br/BAR-DO-PONTO-Votuporanga', 'https://www.listaamarela.com.br/empresa/sp/votuporanga/bar-do-ponto-10267483/mapa', 'https://transparencia.cc/dados/cnpj/07094094000154-SP-antonio-carlos-capelli-bar/', 'https://www.solutudo.com.br/empresas/sp/votuporanga/c/lorena-modas-2111781', 'https://www.tripadvisor.com.br/Restaurant_Review-g737082-d5761950-Reviews-Tak_Bar-Votuporanga_State_of_Sao_Paulo.html', 'https://www.apontador.com.br/em/votuporanga-sp/entretenimento-e-lazer/bares-e-choperias', '/search?q=BAR+DO+PONTO,+VOTUPORANGA+-+SP&tbm=isch&source=univ&fir=zaJU2S-zay3c5M%252Csox3KEugh6MIpM%252C_%253BkquQignPxzLN3M%252C7fKsN6AUzy8v_M%252C_%253BLJzF0tsDahpZVM%252C5QnoEqAOhOMo9M%252C_%253B_wjKwNOlaTyOUM%252CKb1EfkaDSyNhYM%252C_%253BXHTP5OE91zekmM%252C1_vJ3dtzICPkdM%252C_%253BicAKarsXBYo8NM%252CpA7xUkQVym3aJM%252C_%253BDX60gMxbHzlrnM%252CsASyvWv_C-9jqM%252C_%253BKMJkscqBVWnSmM%252CymNsIBgANWuKKM%252C_%253BXRFctepnBx_t3M%252CsASyvWv_C-9jqM%252C_%253BIXT_SgsymgZOCM%252CpNNmIe6LplaLLM%252C_&usg=AI4_-kRi7ek0WhhrTi1PY_WySXztP6neAg&sa=X&ved=2ahUKEwig-YrXpKn9AhWuFlkFHYIYC2IQjJkEegQIEhAC', 'https://www.econodata.com.br/consulta-empresa/46428523000134-JOSE-ROBERTO-DE-DEUS', 'https://www.buser.com.br/pontos/sp/votuporanga']","['Opiniões dos visitantes de BAR DO PONTO. / 0. Dê sua opinião. Nenhuma avaliação encontrada. Endereço. R. Nassif Miguel, 2681, Votuporanga, São Paulo,\xa0...', 'BAR DO PONTO está na categoria da Bebidas (Depósitos e Distribuidores) em Votuporanga/SP. Rua Nassif Miguel , 2681. Pozzobon, Votuporanga, SP.', 'Estado: SP · Município: Votuporanga · Bairro: Pozzobon · Logradouro: *** · Número: *** · Complemento: *** · CEP: 15.503-022.', 'A empresa Bar Ponto Zero trabalha há mais de 4 anos na categoria Bares - Pubs na cidade de Votuporanga, SP na Avenida República Do Líbano, Nº 1331 - Jardim\xa0...', 'Tak Bar, Votuporanga: Veja 58 dicas e avaliações imparciais de Tak Bar, ... Rua Pernambuco 3315 Patrimonio Novo, Votuporanga, Estado de São Paulo 15500-006\xa0...', 'Bar do Ponto. 0 aval. Rua Nassif Miguel, 2681, Parque Rio Vermelho, Votuporanga - SP.', 'Consulte o CNPJ da BAR E MERCEARIA DO BETO SANTISTA de Votuporanga, SP, seus sócios e contatos ... JAU, SP. 07/10/2022. 48.230.173/0001-22. PONTO DO AMIGOS.', 'Escolha o ponto de embarque em Votuporanga - SP e o destino para viajar de ônibus ... o Bar da Preta, o Villa Bistrô Restaurante e o Cedro Bar & Restaurant.']"
KING CHOPP CONVENIENCIA,+55 69 2141-5790,"['https://www.solutudo.com.br/empresas/ro/pto-velho/bares-pubs/king-chopp-conveniencia-6257712', 'https://www.apontador.com.br/local/ro/porto_velho/alimentos_e_bebidas/C41525513D151C1516/king_chopp_conveniencia.html', 'https://www.econodata.com.br/consulta-empresa/01441590000150-CHOPARIA-MEGA-CHOPP-EIRELI', 'https://inteligue.com.br/kingchoppconveniencia', 'https://applocal.com.br/empresa/king-chopp-conveniencia/porto-velho/ro/12473988', 'https://www.descubraonline.com/guia/ro/porto-velho/king-chopp-conveniencia-01441590000150/', 'https://www.guiatelefone.com/porto-velho-ro/bares-e-pubs/2399175/king-chopp-conveniencia', 'https://paginaamarela.com.br/empresa/king-chopp-conveniencia/porto-velho/ro/12472279', '/search?q=KING+CHOPP+CONVENIENCIA,+PORTO+VELHO+-+RO&tbm=isch&source=univ&fir=1dDU_Vuo7d-2WM%252C6Dr-SjNwAbsluM%252C_%253BFvr4TLBWA8hcKM%252Cf3fkMOFbgAn7FM%252C_%253BvRv4LkzoN3c_qM%252CCwuPh2zMgrVr9M%252C_%253BocQInpw6r-ybjM%252C6Dr-SjNwAbsluM%252C_%253BeCVtM-cXQm-xbM%252CWOZIk8rWXIuHKM%252C_%253B-YO_5y4D1ui_jM%252C0e5wtuBd79qv3M%252C_%253BkzIok4ThvWyDLM%252C2bkZeP1YKeIVeM%252C_%253BCbAbK34r8DidiM%252CffGStjpQiFNcRM%252C_%253BjPiNx1ttzSmWeM%252C2bkZeP1YKeIVeM%252C_%253B5VhacQlqv-sIqM%252CS4XWeT5anJU-MM%252C_&usg=AI4_-kQJ8mOtW9Vg6I0Qz0T7_whJlWBQaQ&sa=X&ved=2ahUKEwjGvoyHpan9AhX4KFkFHSlWBycQjJkEegQIHRAC', 'https://www.diariocidade.com/ro/porto-velho/guia/king-chopp-conveniencia-01441590000150/']","['King Chopp Conveniencia ; Endereço. Avenida Jatuarana, 3786, Nova Floresta - Quadra 28 Antigo N. 275 Porto Velho/RO - CEP 76807-139 ; Telefone. (69) 3227-4270\xa0...', 'King Chopp Conveniencia. Avenida Jatuarana, 3786, Nova Floresta,Porto ... Localização. Avenida Jatuarana, 3786, Nova Floresta, 76806-001, Porto Velho - RO.', 'Consulte o CNPJ da KING CHOPP CONVENIENCIA de Porto Velho, RO, seus sócios e contatos como telefones, emails e website, além de faturamento, quantidade de\xa0...', 'KING CHOPP CONVENIÊNCIA · SEXTA VIA BAR · Porto Velho - Rondônia (69) 3225-385... · BOTECO DA FAMA · Porto Velho - Rondônia · SHEILA GOMES DA SILVA · Porto Velho -\xa0...', 'King Chopp Conveniência em Porto Velho, RO ; Logradouro: Rua Jatuarana ; Número: 275 ; Bairro: Lagoa ; Cidade: Porto Velho ; Estado: Rondônia.', 'King Chopp Conveniencia em Porto Velho, Rondônia. Acesse agora e confira ✆ Telefones, Endereço, E-mail, Situação, CNAEs, Data de Abertura...', 'Avaliações, telefone e endereço de KING CHOPP CONVENIÊNCIA em Lagoa, Porto Velho, RO. Ligue (69) 3227-70...', 'Venha conhecer uma excelente opção de Bar em Porto Velho, RO! Contato: ☎ Telefone (69)... King Chopp Conveniência é um dos melhores Bares na sua região,\xa0...', 'King Chopp Conveniencia em Porto Velho - RO, Rondônia. Confira ✆ telefones, endereço, e-mail, atividade principal, razão social | Guia de empresas | Diário\xa0...']"
