,tel,link,descricao
GIRAFFAS,NAO DISPONIBILIZADO,"['https://www.tripadvisor.com/Restaurant_Review-g303404-d5713217-Reviews-Giraffas-Belem_State_of_Para.html', 'https://www.facebook.com/ShoppingParqueBelemPA/', 'https://m.yelp.com/biz/giraffas-bel%C3%A9m-3', 'https://foursquare.com/v/giraffas/540b6b64498e0b9b2c265830/photos', 'https://bosquegraopara.com.br/loja/giraffas/', 'https://www.ifood.com.br/delivery/belem-pa/giraffas-shopping-patio-belem-batista-campos/256c4e96-1ce7-4ffd-a932-80089b29ca58']","['Giraffas Shopping Patio Belem, Belem: See 29 unbiased reviews of Giraffas ... Travessa Padre Eutiquio 1078, Belem, State of Para 66023-710 Brazil 34 3210\xa0...', 'Rodovia Augusto Motenegro, 4300, 66635110 Belém, PA, Brazil ... Aqui no Giraffas é assim: comida caseira de verdade, do jeito que você gosta.', 'Rod. BR-316 km 01. Belém - PA 66645-000. Brazil. Directions. (91) 4003-1515. Call Now. More Info. Menu for Giraffas. Known For. No. Takes Reservations.', 'Giraffas. Fast Food Restaurant, Diner, and Steakhouse$$$$. Belém. Save. Share. Tips 39 · Photos 50. Giraffas. 6.4/10. 155. ratings. Photos 50 Photos.', 'O Giraffas tem a melhor comida brasileira, saudável, rápida e de qualidade. O famoso arroz e feijão! ... Giraffas Shopping Patio Belem. Ver mais.']"
DOM JOSE RESTAURANTE E LANCHONETE,NAO DISPONIBILIZADO,"['https://www.tripadvisor.com.br/Restaurant_Review-g303631-d8253411-Reviews-Dom_Jose_Restaurante_E_Lanchonete-Sao_Paulo_State_of_Sao_Paulo.html', 'https://www.tripadvisor.co.nz/Restaurant_Review-g303631-d8253411-Reviews-Dom_Jose_Restaurante_E_Lanchonete-Sao_Paulo_State_of_Sao_Paulo.html', 'https://www.solutudo.com.br/empresas/sp/s-paulo/lanches-lanchonetes/dom-jose-restaurante-e-lanchonete-10831334', 'https://restaurantguru.com.br/Lanchonete-E-Restaurante-Do-Jose-Sao-Paulo-2', 'https://restaurantespertodemim.com/e/dom-jose-restaurante-e-lanchonete-bupige/', 'https://www.descubraonline.com/guia/sp/sao-paulo/dom-jose-restaurante-e-lanchonete-07028410000190/', 'https://www.getinapp.com.br/sao-paulo/esquina-da-7-lanchonete-e-restaurante']","['Dom Jose Restaurante E Lanchonete, Sao Paulo: See 2 unbiased reviews of Dom Jose Restaurante E Lanchonete, rated 3.5 of 5 on Tripadvisor and ranked #15274\xa0...', 'Dom Jose Restaurante E Lanchonete ; Endereço. Rua Eliza Whitaker, 119, Bras - : Shopping Total Bras; : Restaurante 02; : Piso Superior; São Paulo/SP - CEP 03009-\xa0...', 'A informação do restaurante, incluindo os itens de cardápio Lanchonete Dom josé e os preços podem ter sido modificados desde a última atualização do site.', 'Dom Jose Restaurante E Lanchonete em São Paulo, São Paulo. Acesse agora e confira ✆ Telefones, Endereço, E-mail, Situação, CNAEs, Data de Abertura...', 'Esquina da 7 lanchonete e restaurante. Rua Dom José de Barros, 10, República, São Paulo-SP. Entrar na FilaGuarde seu lugar sem sair de casa.']"
PIZZARIA CASTELLO,NAO DISPONIBILIZADO,"['https://www.facebook.com/costellopizza/', 'https://www.tripadvisor.com.br/Restaurant_Review-g659929-d8231710-Reviews-Pizzaria_Castello_de_Franca-Franca_State_of_Sao_Paulo.html', 'https://www.instagram.com/costellopizza/?hl=en', 'https://restaurantguru.com.br/Pizzaria-Castello-Sao-Paulo-2', 'https://pizzariaspertodemim.com/e/pizzaria-castello-akigve/', 'https://foursquare.com/v/pizzaria-castello/4de997d322713dd9737dc102', 'https://cardapio.menu/restaurants/braganca-paulista/pizzaria-castello-1']","['✔️Você pede Pizza, e Escolhe seu Suco Grátis! Pagando em Dinheiro ou Via Pix Ok  … ✓Massa Fina Crocante e sem Fermento  … ✓Chama nos WhatsApps´s:', 'Localização e contato. Rua Reynaldo Chioca 1196 Parque Progresso, Franca, Estado de São Paulo 14403-085 Brasil.', 'Mix entre Nápoles e São Paulo com um toque de Ny! ... www.ifood.com.br/delivery/sao-paulo-sp/costello-pizza-chacara-inglesa/bf746d8e-0dcb-4806-9302-\xa0...', 'Jan 9, 2023 — PIZZARIA CASTELLO F.C, #3184 entre São Paulo pizzarias: 13 avaliações e 4 fotos detalhadas. Encontrar no mapa e ligar para reservar uma\xa0...', 'Veja o Endereço, Telefone, Localização e CNPJ da empresa Pizzaria Castello, para encontrar Pizzarias em Av dos Metalurgicos, Cidade Tiradentes, São Paulo -\xa0...', 'O almoço é muito bom principalmente o prato do dia filé de frango/contra a parmegiana são ótimas pedidas. UpvoteDownvote. Photos 4 Photos\xa0...', 'O cardápio de Pizzaria Castello em Bragança Paulista, Rua Santa Cruz 1331 | Pinheiros, Braganca Paulista, State of Sao Paulo 12904-001, Brazil pode ser\xa0...']"
AGUAS BELAS,NAO DISPONIBILIZADO,"['https://queropassagem.com.br/onibus/aguas-belas-para-sao-paulo-tiete-sp', 'https://www.temonibus.com/passagem-onibus/aguas-belas-pe-br-x-sao-paulo-sp-br', 'https://www.rome2rio.com/pt/s/S%C3%A3o-Paulo/%C3%81guas-Belas', 'http://br.distanciacidades.net/distancia-de-sao-paulo-a-aguas-belas', 'https://www.gontijo.com.br/passagem-de-onibus-para-aguas-belas', 'https://www.rotamapas.com.br/distancia-entre-sao-paulo-e-aguas-belas', '/search?q=AGUAS+BELAS,+SAO+PAULO+-+SP&tbm=isch&source=univ&fir=j1t12NOIg2qrYM%252CPQpp_M_a7N128M%252C_%253BsoXqbHcyy3HlqM%252CKRQGqZPrSLX14M%252C_%253B0eUmWUK8YS7VLM%252CHMMQKnOBGBRmfM%252C_%253BS7J4drH6FuSV2M%252CHMMQKnOBGBRmfM%252C_%253BjTtd7oTfJQRwDM%252CqsF9fh5-w4wLTM%252C_%253B115FquCdkInj4M%252CiLxMAqKc3Ou7yM%252C_%253BFDtKQuo5zZF40M%252CuoAhRunoWKsrhM%252C_%253BNfBgr5CRHB7Y0M%252CPQpp_M_a7N128M%252C_%253BR_KwNiu8HuzDlM%252CPQpp_M_a7N128M%252C_%253B7lDHmVL5pRHfIM%252CuPcbbM3Jlc_6nM%252C_&usg=AI4_-kTxwZnOkWn-5RYUPgBt9pg8tnl9qQ&sa=X&ved=2ahUKEwjr_ojpoJr9AhWMFlkFHUXnC9kQjJkEegQIFRAC', 'https://onibuz.com/rodoviaria-de-aguas-belas-pe/']","['Águas Belas, PE. São Paulo, SP - Tietê. 5 Avaliações 7,3. balcao Retirada guichê. horário 21:00 21:00. previsão de viagem. R$ 0,00. Trajeto. Águas Belas, PE.', 'Horários de ônibus de ÁGuas Belas, PE para São Paulo, SP, preços de passagens e avaliação de empresas. Encontre aqui sua passagem online de Ônibus de ÁGuas\xa0...', 'Você tem 9 maneiras de ir de São Paulo para Águas Belas. A maneira mais barata é de ônibus e táxi pelo (a) Sao Paulo, que custa R$ 1083.', 'A distância em linha reta entre São Paulo (São Paulo) y Águas Belas (Pernambuco) é 1,897.71 km, mas a distância de condução é 2,338 km.', 'Comprar Passagem de Ônibus para Águas Belas - PE ; Origem. BELO HORIZONTE(PONTO APOIO. Destino. SAO PAULO(RODOVIARIA TIETE)-SP. De, R$195. Por, R$ 68,17 ; Origem.', 'A distância entre São Paulo e Águas Belas é de 2306 km. O tempo estimado do percurso da viagem entre as duas cidades é de aproximadamente 31 h.', 'Parcelamos em até 12x no cartão de crédito. ... A Rodoviária de Águas Belas vende passagens de ônibus para rotas estaduais e ... O Brasil tem 5.570 cidades.']"
BLAK CAFE,NAO DISPONIBILIZADO,"['https://ra.co/events/1388357', 'https://www.instagram.com/blackcoffeebrazil/?hl=en', '#fpstate=ive&vld=cid:72831bf1,vid:GiJ1mo2wpto', 'https://www.songkick.com/artists/421804-black-coffee', 'https://www.facebook.com/events/parque-estaiada/black-coffee-s%C3%A3o-paulo/1442134065955295/', 'https://restaurantguru.com/Black-Coffee-Sao-Paulo', 'https://eletrovibez.com/eventos/black-coffee-em-sao-paulo/', 'https://www.sympla.com.br/black-coffee__528400', '/search?q=What+is+the+Black+Coffee+Festival%3F&sa=X&ved=2ahUKEwil_e6ToZr9AhX5ElkFHaIiArUQzmd6BAhMEAU']","['1724 Followers, 873 Following, 652 Posts - See Instagram photos and videos from Black Coffee Brazil (@blackcoffeebrazil)', 'Buy tickets for Black Coffee concerts near you. See all upcoming 2023-24 tour dates, support acts, reviews and venue info.', 'Music event in São Paulo, SP, Brazil by Parque Estaiada and Black Coffee on Saturday, March 21 2020 with 2.9K people interested and 730 people going.', 'Compre ingressos para Black coffee em São Paulo dia 17 de maio. Confira os melhores eventos de 2023 na ... Evento presencial em Raiz Bar, São Paulo - SP\xa0...']"
ESPETO DO SUL,NAO DISPONIBILIZADO,"['https://www.tripadvisor.com.br/Restaurant_Review-g303631-d5358342-Reviews-Churrascaria_Espeto_Do_Sul-Sao_Paulo_State_of_Sao_Paulo.html', 'https://restaurantguru.com.br/Bar-Dom-Espeto-Brazil', 'https://www.instagram.com/espetodosulrestaurante/', 'https://www.espetodosul.pt/', 'https://www.yelp.com/biz/churracaria-espeto-do-sul-s%C3%A3o-paulo', 'https://pt.foursquare.com/v/churrascaria-espeto-do-sul/5172d2e6e4b0f0aa575bffbe']","['Churrascaria Espeto Do Sul, SP ainda não recebeu pontuações suficientes para a comida, serviço, preço e ambiente. Seja uma das primeiras pessoas a deixar\xa0...', 'Feb 6, 2023 — Localizado na Rua Cantareira, numero 1124, no Bairro da Luz, cidade de São Paulo/SP, esta a Churrascaria Espeto do Sul, um lugar tranquilo, de\xa0...', 'Rodízio de carnes e de sushi O melhor dos dois mundos! Rua de São Sebastião n° 97, Aveiro · 535 posts · 3,974 followers · 343 following.', 'Carne assada no espeto, servida em fatias cortadas de forma a “descascar” a peça. Sushi e sashimi suculento apresentado no melhor da cozinha japonesa.', ""Churracaria Espeto do Sul in São Paulo, reviews by real people. Yelp is a fun and easy way to find, recommend and talk about what's great and not so great\xa0..."", 'Planejando uma viagem para São Paulo? O Foursquare pode ajudá-lo a encontrar os melhores lugares para ir. Encontre coisas fantásticas para fazer!']"
LA SANNAS,+55 11 3971-3178,"['http://www.lasannas.com.br/', 'https://www.instagram.com/lasannaspizzaria/?hl=en', 'https://restaurantguru.com.br/La-Sannas-Sao-Paulo-3', 'https://www.waze.com/live-map/directions/pizzaria-la-sannas-av.-elisio-teixeira-leite-sao-paulo?to=place.w.205325854.2053127463.7394211', 'https://www.solutudo.com.br/empresas/sp/s-paulo/lanches-lanchonetes/la-sannas-10825092', 'https://foursquare.com/v/pizzaria-la-sannas/5146649de4b08e9c962a5b91', 'https://www.apontador.com.br/local/sp/sao_paulo/padarias/425LBF9J/la_sannas.html', 'https://br.todosnegocios.com/pt/pizzaria-la-sannas-11-3971-3178', 'https://encontre.la/lista/pizzaria-la-sannas/']","['Avenida Elisio Teixeira Leite, 7.293. Taipas - SP Terça a Quinta - 18h às 23h. Sexta a Domingo - 18h às 00h. Contato.', 'As MELHORES pizzas que Taipas já viu!! ⏰ De Terça a Domingo, a partir das 19h Av. Elísio Teixeira Leite, 7293 - Brasilândia Peça já a sua pizza.', ""Feb 4, 2023 — Pizzaria La Sanna's, #11353 entre São Paulo pizzarias: 535 avaliações e 9 fotos detalhadas. Encontrar no mapa e ligar para reservar uma\xa0..."", 'Pizzaria La Sannas. Av. Elísio Teixeira Leite, São Paulo, São Paulo, Brazil. Open in Waze. (11) 3971-3178 · www.lasannas.com.br. Closed now.', 'A empresa La Sannas trabalha desde 2001 na categoria Lanches - Lanchonetes na cidade de São Paulo, SP na Avenida Elisio Teixeira Leite, Nº 7293 - Taipas.', ""14 visitors have checked in at Pizzaria La Sanna's. ... Planning a trip to São Paulo? ... See what your friends are saying about Pizzaria La Sanna's."", 'Encontre qual o telefone, o endereço, as fotos e as avaliações do La Sannas especializado em null localizado em Avenida Elísio Teixeira Leite, 38,\xa0...', ""Informações para Contacto. Pizzaria la Sanna's Av. Elísio Teixeira Leite, 7293 - Brasilândia, São Paulo - SP, 02801-000, Brazil São Paulo (cidade)"", ""A Pizzaria la Sanna's é um negócio voltado à culinária, nasceu para oferecer as melhores pizzas de São Paulo (SP), somos a escolha certa para quem deseja\xa0...""]"
STOOK FOOD,NAO DISPONIBILIZADO,"['https://www.yelp.com/search?cflt=restaurants&find_loc=S%C3%A3o+Paulo+-+SP', 'https://www.istockphoto.com/photos/sao-paulo-food', 'https://www.tripadvisor.com/Restaurant_Review-g303631-d3855722-Reviews-Meats-Sao_Paulo_State_of_Sao_Paulo.html', '/search?q=What+is+the+famous+food+in+Sao+Paulo%3F&sa=X&ved=2ahUKEwjflfKXopr9AhXGD1kFHSjZA9cQzmd6BAhBEAU', 'https://www.alamy.com/stock-photo/japanese-food-sao-paulo.html', 'https://www.nytimes.com/interactive/2022/11/24/travel/things-to-do-sao-paulo.html', '/search?q=STOOK+FOOD,+SAO+PAULO+-+SP&tbm=isch&source=univ&fir=1yyrPzM-TU8DYM%252CAH4u3DO6TyFTOM%252C_%253BhwczO1dIF1r1LM%252CQbvz-hdUQvfm4M%252C_%253Bx3qyIayluEtgtM%252C6pfUehpe6LjNCM%252C_%253BQRctCT9k1VWHLM%252Cjdj96yQz8qinqM%252C_%253Bv0apFrKUqNoNHM%252C7fmaM0VobQVepM%252C_%253BD5eY7d6ydkM-iM%252C47OqxeLXZTDPkM%252C_%253BRwucQV9NkXYUcM%252CQI9YHaR-oCQdyM%252C_%253Bmn3Q_Pp7aHrZgM%252ChvNTCiPh3NcrzM%252C_%253BwDI-9EKv2QdkbM%252ChvNTCiPh3NcrzM%252C_%253B1JjPCmf0MvZPkM%252CAH4u3DO6TyFTOM%252C_&usg=AI4_-kQ3bkMus5AvV8yxFoUrY3mjFTJ6dQ&sa=X&ved=2ahUKEwjflfKXopr9AhXGD1kFHSjZA9cQjJkEegQIFBAC']","['The Best 10 Restaurants in São Paulo - SP, Brazil ; Terraço Jardins · 3 reviews · Brazilian ; Figueira Rubaiyat · 130 reviews · Latin American, Argentine, Steakhouses.', ""Search from Sao Paulo Food stock photos, pictures and royalty-free images from iStock. Find high-quality stock photos that you won't find anywhere else."", 'Order food online at Meats, Sao Paulo with Tripadvisor: See 992 unbiased reviews of Meats, ranked #478 on Tripadvisor among 20905 restaurants in Sao Paulo.', 'RM 2A2AMYB–CEAGESP in Sao Paulo (Brazil) is the largest wholesale food market for vegetables in Latin America.', ""Nov 24, 2022 — Brazil's biggest city has long attracted migrants and dreamers, making it a great place to explore a rich variety of local cuisines,\xa0...""]"
ESPETO DE BAMBU,+55 11 3586-5101,"['https://www.instagram.com/espeto.bambu/', 'https://www.facebook.com/espetodebambu/?locale=pt_BR', 'https://espeto-bambu.negocio.site/', 'https://www.baressp.com.br/bares/espeto-bambu', 'https://www.tripadvisor.com.br/Restaurant_Review-g303631-d5708928-Reviews-Espeto_De_Bambu-Sao_Paulo_State_of_Sao_Paulo.html', 'https://www.travelgay.com/venue/espeto-de-bambu/', 'https://www.ellgeebe.com/en/destinations/latin-america/brazil/sao-paulo/nightlife/espeto-de-bambu', 'https://m.yelp.com/biz/espeto-bambu-s%C3%A3o-paulo?hrid=DFFsCznNUVlXp--g0pwmEg', 'https://pt.foursquare.com/v/espeto-de-bambu/4b7b34daf964a520dc572fe3', '/search?q=ESPETO+DE+BAMBU,+SAO+PAULO+-+SP&tbm=isch&source=univ&fir=3D2l07enqF5nFM%252C1SkRbKF1T4sruM%252C_%253B-g9NuOZawC6QwM%252CDsqHud1U-fus3M%252C_%253BU93e7B_QxghV6M%252CSwCGtd4vmCiKsM%252C_%253BrodsBy3e9UkbFM%252CGDJRCkl1GUYYCM%252C_%253B4M9bhWS-dc-rOM%252C1SkRbKF1T4sruM%252C_%253BIItTbv_VcNv96M%252CF-zxgDgJKrr13M%252C_%253BR4PyJgFiq6weaM%252CF-zxgDgJKrr13M%252C_%253B8rmbJEPO1KP_8M%252CSwCGtd4vmCiKsM%252C_%253BiOL7JjdBgz3GuM%252C1SkRbKF1T4sruM%252C_%253BKWqxoIq6DIIf8M%252CSwCGtd4vmCiKsM%252C_&usg=AI4_-kS42wylcLQ0ZfhQ7ytNvw4afwjXlw&sa=X&ved=2ahUKEwiluf3Eopr9AhWrF1kFHS1OBcwQjJkEegQIPxAC']","[""🏳️\u200d   Bar Lésbico e LGBTQIAP+ Drinks Espetos e muito mais ⏰ Mais informações nos destaques · Cardápio's profile picture. Cardápio · 's profile\xa0..."", 'Jan 26, 2022 — Espeto Bambu, bamboo skewer in english, is an all-welcome LGBT+ club that primarily accomodates to lesbians. Lesbian bars and night life Sao\xa0...', 'Espetinho de Kafta, muito bom bem apimentado, atendimento excelente e divertido, barzinho de família em plena haddock lobo!!! Voto a favor1Votos contra.']"
TROPIC ICE,NAO DISPONIBILIZADO,"['https://www.tripadvisor.com/Restaurant_Review-g303631-d8172366-Reviews-Tropic_Ice-Sao_Paulo_State_of_Sao_Paulo.html', 'https://tropiciceusa.com/', 'https://m.facebook.com/profile.php?id=100183288519865', 'https://tropicaleng.com/english/', 'https://m.yelp.com/biz/tropical-s%C3%A3o-paulo-5']","['Tropic Ice. Unclaimed. Review. Save. Share. 0 reviews. Avenida Juruce 437 Indianopolis, Sao Paulo, State of Sao Paulo 04080-011 Brazil + Add phone number +\xa0...', 'With a new, state-of-the-art manufacturing facility in Central Utah, Tropic Ice serves customers from Salt Lake City to Las Vegas (and everywhere in between).', 'Sorveteria Tropical Ice is at Sorveteria Tropical Ice. November 20, 2020 at 4:11 PM · São Paulo, SP, Brazil ·.', 'Tropical Ice Cream Machines. Rua Botocudos, 70 – Vila Anastacio – Sao Paulo – SP - Brazil - CEP 05093-030. Phone:PABX: +55 11 3646-8200 | 3646-8215.', 'Tropical in São Paulo, reviews by real people. Yelp is a fun and easy way to find, recommend and talk ... Tropical. Ice Cream & Frozen Yogurt. Unclaimed.']"
TERRACO GAUCHO,+55 19 3879-5201,"['https://pt-br.facebook.com/terracogaucho/', 'https://www.instagram.com/terracogauchogrilloficial/?hl=en', 'https://restaurantguru.com.br/Terraco-Gaucho-Grill-Monte-Mor-2', 'https://www.youtube.com/watch?v=2IbDMODPoso', 'https://www.solutudo.com.br/empresas/sp/americana/churrascarias/terraco-gaucho-grill-202264', 'https://cnpj.biz/05351794000151', '/search?q=TERRACO+GAUCHO,+SAO+PAULO+-+SP&tbm=isch&source=univ&fir=miwj8cubo4TQwM%252Ci9CQkd3Dh7lAOM%252C_%253BFz7fmzG1Ssmy2M%252ChpSNl3_LsB_F1M%252C_%253BFEwhIVZKZx8FOM%252Ci9CQkd3Dh7lAOM%252C_%253B2TPVMgGeImou9M%252CXM1OPEAgB89UHM%252C_%253Bb-o6KkC7SE9cNM%252CLXXmVlhTGy2JXM%252C_%253BcpBRE3xtFtFIPM%252ChpSNl3_LsB_F1M%252C_%253BT51-46kbkyYKQM%252CXM1OPEAgB89UHM%252C_%253BVl_gKFI1Tqmr6M%252ChpSNl3_LsB_F1M%252C_%253BP7U9vtJIfgevRM%252CLXXmVlhTGy2JXM%252C_%253BkIgHGzV6vQYe7M%252CZ-y94BgFNzf0PM%252C_&usg=AI4_-kSjc7aZuRgVbEQkuxi97aDDcX-A0Q&sa=X&ved=2ahUKEwif0v6ho5r9AhXDGlkFHRXKDBwQjJkEegQILRAC']","['A melhor churrascaria da região ✓ Confira nosso buffet completo no perfil   TUDO INCLUSO: buffet completo c/ churrasco com suco,refrigerante e sobremesas\xa0...', 'SP 101. Borá lá aooooh   Terraço Gaúcho Grill a melhor churrascaria de Monte Mor e região✓. Olha que churrascaria maravilhosa em Monte mor O terraço Gaucho\xa0...', 'Jan 29, 2023 — O menu deste restaurante é recomendado para os amantes da culinária. De acordo com opiniões dos visitantes, garçons oferecem churrasco bom\xa0...', 'Veja informações, telefones, endereços, vagas de emprego, produtos, ofertas, eventos e muito mais. Solutudo | A cidade em detalhes | Churrascarias em\xa0...', 'Todos os dados da empresa Terraco Gaucho Azevedo & Paris Restaurante LTDA com CNPJ 05.351.794/0001-51 - 05351794000151 de São Paulo/SP. Endereço, Sócios...']"
RECANTO DO POLO LANCHONETE LTDA,NAO DISPONIBILIZADO,"['https://cnpj.biz/00942964000159', 'https://www.descubraonline.com/guia/sp/sao-paulo/recanto-do-polo-lanchonete-ltda-00942964000159/', '/search?q=RECANTO+DO+POLO+LANCHONETE+LTDA,+SAO+PAULO+-+SP&npsic=0&rflfq=1&rldoc=1&rllag=-23562246,-46566094,12481&tbm=lcl&sa=X&ved=2ahUKEwicmvDTo5r9AhXsD1kFHdPMAx4QtgN6BAgREAE', 'https://cadastroempresa.com.br/cnpj/00.942.964/0001-59-recanto-do-polo-lanchonete-ltda', 'https://www.diariocidade.com/sp/sao-paulo/guia/recanto-do-polo-lanchonete-ltda-00942964000159/', 'https://www.turismo2rodas.com/sp/sao-paulo/guia/recanto-do-polo-lanchonete-ltda-00942964000159/amp/', 'https://brasilcnpj.org/sp/sao-paulo/recanto-do-polo-lanchonete-ltda-00942964000159', 'https://www.econodata.com.br/consulta-empresa/72778384000189-RECANTO-DO-BIJU-LANCHONETE-LTDA', 'https://www.reclameaqui.com.br/empresa/recanto-do-polo-lanchonete-ltda/lista-reclamacoes/?status=EVALUATED']","['Todos os dados da empresa Recanto do Polo Lanchonete LTDA com CNPJ 00.942.964/0001-59 - 00942964000159 de São Paulo/SP. Endereço, Situação, CNAE(s)...', 'RECANTO DO POLO LANCHONETE LTDA com o CNPJ 00.942.964/0001-59, iniciou as atividades em 06/11/1995. A principal atividade dessa empresa é Lanchonetes, Casas de\xa0...', 'Recanto do Polo Lanchonete LTDA com CNPJ 00.942.964/0001-59 é uma empresa de São Paulo/SP aberta em 06/11/1995. Acesse para mais informações.', 'Confira no mapa como chegar em Recanto Do Polo Lanchonete Ltda, no endereço: Rua Julio Ribeiro, 243, LOJA 507, Bras, São Paulo-SP. CEP: 03010-030 .', 'RECANTO DO POLO LANCHONETE LTDA com o CNPJ 00.942.964/0001-59, iniciou as atividades em 06/11/1995. A principal atividade dessa empresa é Lanchonetes, Casas de\xa0...', 'Atualmente a sede se encontra na cidade de SAO PAULO no estado de SP, tendo como principal atividade economica ""Lanchonetes, casas de chá, de sucos e similares""\xa0...', 'Consulte o CNPJ da RECANTO DO BIJU LANCHONETE LTDA de São Paulo, SP, seus sócios e contatos como telefones, emails e website, além de faturamento,\xa0...', 'Reclamações avaliadas para Recanto do Polo Lanchonete Ltda. Exibindo 10 de 0 reclamações (referente ao filtro selecionado).']"
ARTUR,NAO DISPONIBILIZADO,"['https://www.tripadvisor.com/Restaurant_Review-g303631-d5671254-Reviews-Artur-Sao_Paulo_State_of_Sao_Paulo.html', '/search?q=ARTUR,+SAO+PAULO+-+SP&npsic=0&rflfq=1&rldoc=1&rllag=-23524746,-46581304,10660&tbm=lcl&sa=X&ved=2ahUKEwiMj-zyo5r9AhViGlkFHVfSAMsQtgN6BAgYEAE', 'https://www.clickbus.com.br/onibus/artur-nogueira-sp/sao-paulo-tiete-sp', 'https://pt.wikipedia.org/wiki/Artur_Nogueira', 'https://queropassagem.com.br/onibus/artur-nogueira-sp-para-sao-paulo-tiete-sp', 'https://www.buscaonibus.com.br/horario/artur-nogueira/sao-paulo', 'https://weather.com/weather/tenday/l/Artur+Nogueira+S%C3%A3o+Paulo+Brazil?canonicalCityId=162a933f922146b36626a1a8bbc6854c9adcc43e353a96a321a56cd5e51a4517', 'https://www.linkedin.com/in/artur-de-luca-114a2a192', '/search?q=ARTUR,+SAO+PAULO+-+SP&tbm=isch&source=univ&fir=l5zxcGJ0w0TG3M%252CT5mmyQehumRVlM%252C_%253BOoT8aMhlWZRWHM%252CoeP-f3MJwM3tWM%252C_%253BpbVyiDjcPv7QHM%252C4vjdCrKIV7LbyM%252C_%253BWWMmO9amzD5kwM%252COqnRJcsrfhRfsM%252C_%253BeeuZQ0Rmm2M-rM%252CcJQ8zZPY8xctlM%252C_%253BoB2yWmeI1vuiNM%252C230MRLj271-BkM%252C_%253BbX8qlrsPRq-7SM%252C-wi37DmimwjvTM%252C_%253B6vXl_gNtaX1kGM%252CdSSE-F-MlHE7IM%252C_%253B4eJlsnjC5IgZGM%252C63PtnM_2-MEw2M%252C_%253B2avdiCqZFfw6RM%252CdSSE-F-MlHE7IM%252C_&usg=AI4_-kTHnGx_rXcx1s-z97vOn3jqQg8FWg&sa=X&ved=2ahUKEwiMj-zyo5r9AhViGlkFHVfSAMsQjJkEegQIIxAC']","['Sao Paulo, SP - Tiete. Passagem no celular. Passagem impressa. Segurança Reforçada. Convencional. R$ R$43,66. R$48,25. VB Transportes. 06:20. 08:40. Artur\xa0...', 'Artur Nogueira is a city in the state of São Paulo in Brazil. It is part of the Metropolitan Region of Campinas. The population is 55,340 (2020 est.)\xa0...', 'Passagens de ônibus de Artur Nogueira, SP - TODOS (Artur Nogueira - Rodoviária ) para São Paulo, SP - Tietê (São Paulo - Tietê) ✓ Compare viações e compre\xa0...', 'Horários e passagens de ônibus de Artur Nogueira para São Paulo. Compare preços de Ônibus, Caronas e Aéreo. Compre com Segurança e Economize!', 'Be prepared with the most accurate 10-day forecast for Artur Nogueira, São Paulo, Brazil with highs, lows, chance of precipitation from The Weather Channel\xa0...', 'Artur De Luca. IT Consultant | Former Student-Athlete at University of Memphis. The University of Memphis. São Paulo, São Paulo, Brazil.']"
