,tel,link,descricao
SEMPRE SAUDAVEL RESTAURANTE & CIA.,+55 21 2622-7579,"['https://www.solutudo.com.br/empresas/rj/niteroi/restaurantes/sempre-saudavel-restaurante-cia-6493101', 'https://www.econodata.com.br/consulta-empresa/07031559000128-SEMPRE-SAUDAVEL-RESTAURANTE-LTDA', 'https://cnpj.biz/07031559000128', 'https://transparencia.cc/dados/cnpj/07031559000128-RJ-sempre-saudavel-restaurante-ltda/', 'https://www.tripadvisor.com.br/Restaurant_Review-g303500-d7656635-Reviews-Temakeria_e_Cia_Icarai-Niteroi_State_of_Rio_de_Janeiro.html', 'https://www.facebook.com/destinosaudavel/', '/search?q=SEMPRE+SAUDAVEL+RESTAURANTE+%26+CIA.,+NITEROI+-+RJ&tbm=isch&source=univ&fir=YTaKnrzcsBPmZM%252CVX44AOLcUwvdqM%252C_%253B4vUwqxJZP5L-lM%252CBZHpaqs1V5cRWM%252C_%253Boq4uo6y1Smdr3M%252CvF6SGisIlpeS2M%252C_%253BXWZ6JMx_eVeTaM%252CJtMkIZ4kXtTDAM%252C_%253BIl3SRZVh2JO86M%252CBZHpaqs1V5cRWM%252C_%253BJZn3IBCfQ-CAxM%252C8aAP7pz9R6okGM%252C_%253BdUh1S3jbdKcNfM%252Cq7oisAhCSSfJbM%252C_%253B4KukC8AnM2C25M%252Cq-Pi6IVBKzfmfM%252C_%253ByHWpOiXEz5iKEM%252C6MAiH-6ct56S3M%252C_%253BIajOlMb173LHuM%252CEchtfUZLBf8-AM%252C_&usg=AI4_-kR9lpgqFtbgrAEKHIvxDjwJtQHXeg&sa=X&ved=2ahUKEwiltIDojJD9AhU2FFkFHaKAAu0QjJkEegQILRAC', 'https://www.maisdireto.com.br/restaurantes/niteroi/rj/', 'https://www.sluurpy.com.br/niter%C3%B3i/restaurante/8452549/nossas-ra%C3%ADzes-bistr%C3%B4']","['No mercado, a empresa está localizada na Rua Aurelino Leal, Nº 24 - Sobrado no bairro Centro em Niterói - RJ, CEP 24020-110. A empresa Sempre Saudavel\xa0...', 'Consulte o CNPJ da SEMPRE SAUDAVEL RESTAURANTE & CIA. de Niterói, RJ, seus sócios e contatos como telefones, emails e website, além de faturamento,\xa0...', 'CNPJ: 07.031.559/ ; Inscrição Estadual RJ: 77.808.21-3 ; Razão Social: Sempre Saudavel Restaurante LTDA ; Nome Fantasia: Sempre Saudavel Restaurante & Cia. ; Data\xa0...', 'Nov 10, 2022 — Nome Fantasia: Sempre Saudavel Restaurante & Cia. Data de Abertura: 07/10/2004; CNPJ: 07.031.559/0001-28 - Tipo: MATRIZ; Capital Social: R$ 0\xa0...', 'Temakeria e Cia Icaraí, Niterói: Veja 146 dicas e avaliações imparciais de ... Rua Caitao Zefferino, 13 Icaraí, Niterói, Estado do Rio de Janeiro Brasil +55\xa0...', 'Destino Saudável, Niterói, Rio de Janeiro, Brazil. ... Page · Health Food Restaurant ... sempre relacionadas a saúde e alimentação.', '... em Niterói RJ. Confira telefones e endereços - Restaurantes é aqui! ... Leopoldo Fróes São Francisco, Niterói - RJ ... Sempre Saudável Restaurante e Cia.', 'Jan 31, 2023 — R. Visc. De Sepetiba, 66 - Centro, Niterói - Rj - Niterói ... Encontre o melhor restaurante em Niterói ... Sempre Saudavel Restaurante & Cia\xa0...']"
LA MOLE,+55 21 3460-0800,"['https://www.lamole.com.br/icarai', 'https://www.tripadvisor.com/Restaurant_Review-g303500-d5364511-Reviews-La_Mole_Icarai-Niteroi_State_of_Rio_de_Janeiro.html', 'https://www.facebook.com/lamoleplazaniteroi/', 'https://deliverydireto.com.br/lamole/icarai', 'https://www.yelp.com/biz/la-mole-niter%C3%B3i-4', 'https://restaurantguru.com/La-Mole-Niteroi-2', '/search?q=LA+MOLE,+NITEROI+-+RJ&tbm=isch&source=univ&fir=9ys4s0BbEE-ejM%252Cg-c8BD8ZPPy9BM%252C_%253BX0ZOssnUqCJxAM%252Cg-c8BD8ZPPy9BM%252C_%253BeHlk_tz9ZlunIM%252C1V57ZLk2jHWaeM%252C_%253BERhWV38TtgOPXM%252Cupjjw37zbU1L5M%252C_%253B0lqaH7oqy-84gM%252C1V57ZLk2jHWaeM%252C_%253B6965JAbnuWzscM%252Csk9M9xOCTR-hJM%252C_%253BCIU3zRkH9h3RUM%252CbL3CaykvPq64VM%252C_%253BWriS96RMlo77jM%252ChRPQTxWGibLIaM%252C_%253B413m4ja8U3VhdM%252CjjWbMWpxtenLnM%252C_%253BrGc6-xUp5hNkpM%252C9ux5V8fOO_tyjM%252C_&usg=AI4_-kTa1eqeWODykzAxEsRZNCgagO_VAQ&sa=X&ved=2ahUKEwinnZbujJD9AhVJF1kFHXD8CjIQjJkEegQIRxAC']","['Location and contact. Rua Quinze de Novembro 8 Loja 151, Niteroi, State of Rio de Janeiro 24020-125 Brazil.', 'La Mole Restaurante. Italian Restaurant · Rua XV Novembro, 8 Lj.151/152 - Niterói, RJ, Brazil, RJ 24.020-125 · +55 21 3460-0800 · www.lamole.com.br · Price range $$.', 'Rua Comendador Queiroz, 8 - Icaraí , Niterói, RJ 24230-220 · Destaques · Entradas e saladas · Combos com Coca-Cola · Massas · Risotos · Carnes · Aves · Peixes\xa0...', 'Delivery & Pickup Options - 2 reviews of La Mole ""We arrived to Niteroi today, trying to find a wonderful local flavor restaurant in front of the ocean,\xa0...', '6 days ago — LA MOLE restaurante, #148 among Niterói restaurants: 953 reviews by visitors and 119 detailed ... Niterói, State of Rio de Janeiro, Brazil.']"
ATIVA,NAO DISPONIBILIZADO,"['http://www.restauranteativa.com.br/', 'https://www.facebook.com/restaurante.ativa/?locale=pt_BR', 'https://www.tripadvisor.com.br/Restaurant_Review-g303500-d3259913-Reviews-Restaurante_Ativa-Niteroi_State_of_Rio_de_Janeiro.html', 'https://www.instagram.com/restauranteativa/?hl=en', 'https://www.ifood.com.br/delivery/niteroi-rj/ativa-restaurante-icarai/33d73a84-acda-4a53-80d8-28653e45c597', 'https://www.yelp.com/biz/ativa-niter%C3%B3i', 'http://www.pgm.niteroi.rj.gov.br/index.php?option=com_content&view=article&id=57&Itemid=273', 'https://www.jusbrasil.com.br/advogados/divida-ativa-rj-niteroi/']","['O restaurante ativa possui uma variedade gastronômica que engloba buffet a peso, massas, grelhados, japonês, sobremesas e rodÍzio de pizzas.', 'Ativa Restaurante · Página · Pizzaria · R. Erotides de Oliveira, 119 - Jardim Icaraí, Niterói, RJ, Brazil · +55 21 2710-4072 · contato@restauranteativa.com.br.', 'Ambiente bonito e boa culinária! É um restaurante a peso caro. O quilo custa em torno de 120 reais. Embora seja autosserviço, cobram 10% mesmo que vc não\xa0...', 'Ativa Restaurante. Restaurant. O melhor da gastronomia em Niterói! ✨ Almoço - Jantar - Pizza BAIXE NOSSO APP. ativarestaurante.accon.app.', 'O Ativa restaurante oferece um menu que vai além das Pizzas, aqui vc encontra petiscos, massas, risotos, grelhados, frutos do mar, culinária japonesa e\xa0...', 'Delivery & Pickup Options - 3 reviews of Ativa ""This is one of the best Kilo places in Niteroi. I have not eaten at every Kilo place in Niteroi but of the\xa0...', '- Para novos pedidos de parcelamento, apresentando documentos necessários e formulário devidamente preenchido;. • protestoppf@pgm.niteroi.rj.gov.br\xa0...', 'Encontre advogados especialistas de Dívida Ativa em Niterói (RJ). Escolha o melhor advogado e entre em contato.']"
COLORADO GOURMET,+55 21 2717-3955,"['https://www.facebook.com/coloradogourmet/', 'https://restaurantguru.com/Padaria-Colorado-Niteroi-2', 'https://www.solutudo.com.br/empresas/rj/niteroi/restaurantes/colorado-gourmet-22403571', 'https://untappd.com/v/sp-gourmet/3721012', 'https://www.econodata.com.br/consulta-empresa/00949044000162-NITEROI-GRILL-CHURRASCARIA-LTDA', 'https://www.locaisdobrasil.com.br/encontre/restaurantes/niteroi-rj/colorado-gourmet/634ee576bd08cbb564411f4a', '/search?q=COLORADO+GOURMET,+NITEROI+-+RJ&tbm=isch&source=univ&fir=ElgQPLc5OSWNeM%252CYfwdN03h4WHRSM%252C_%253BvOPvQ8otURzJkM%252CdWPh4005odx5ZM%252C_%253BahKyTRzMwp4HDM%252CdWPh4005odx5ZM%252C_%253BjJhvRsjfS8RhxM%252CdWPh4005odx5ZM%252C_%253BeTxspiR9O34LmM%252Cv7rhA37-SOJppM%252C_%253BfN202mNbOcCTnM%252Cwp7a6C9bFuggxM%252C_%253B0jR0C61LYLFqxM%252CdWPh4005odx5ZM%252C_%253BmhBJKEuCEbKICM%252CvKTkqWwcU35mbM%252C_%253BY-FyQN_n3aAS5M%252CRf3afFYm2pASNM%252C_%253BANZRD2JnBQw3sM%252CI8yfAP1-8DCwgM%252C_&usg=AI4_-kSDd7bjTjQYASKPWHWQL4BLVshDPA&sa=X&ved=2ahUKEwiAyvP6jJD9AhWjFFkFHcSwAwkQjJkEegQIMBAC']","['Colorado Gourmet, Niterói. 220 свиђања. O melhor da culinária em Niterói. Buffet espetacular com pratos frios e quentes, bem como, aquele maravilhoso...', 'Jan 7, 2023 — Colorado Gourmet, #54 among Niterói cafeterias: 922 reviews by visitors and 19 detailed photos. Find on the map and call to book a table.', 'A empresa Colorado Gourmet trabalha na categoria Restaurantes na cidade de Niterói, RJ na Av. Ernani do Amaral Peixoto, Nº 96 - Loja B Centro.', ""Find out what's popular at SP Gourmet in Niterói, RJ in real-time and see ... Marco Tullio Franca is drinking an Indica by Cervejaria Colorado at SP Gourmet."", 'Consulte o CNPJ da COLORADO GOURMET de Niterói, RJ, seus sócios e contatos como telefones, emails e website, além de faturamento, quantidade de funcionários\xa0...', 'Colorado Gourmet em Niterói - RJ, melhor Restaurantes da região. Veja como chegar no endereço, horário de funcionamento, telefone, promoções,\xa0...']"
CASA DI PIETRO,+55 54 3286-4077,"['https://www.tripadvisor.com/Restaurant_Review-g303536-d2342172-Reviews-Casa_Di_Pietro-Gramado_State_of_Rio_Grande_do_Sul.html', 'https://dipietro.com.br/', '/search?q=CASA+DI+PIETRO,+GRAMADO+-+RS&tbm=isch&source=univ&fir=jRLAXNy6CquaXM%252CdYie7ishCn_LOM%252C_%253B6gdZNiR_gngUNM%252CEHsMqse9AWXbCM%252C_%253B8BeCgJup8-8b0M%252CO_F63hgQOXVhSM%252C_%253BRjDXlY-ARSpaDM%252CvnXKHs9vFD-uOM%252C_%253BbkBGYxGrjyu3oM%252CQkk4g8-BTCj4YM%252C_%253Btw79QQaGEnJfuM%252CvnXKHs9vFD-uOM%252C_%253BDpnPXV2P32BCKM%252CIMlUJxUD_oCebM%252C_%253BH5AkMSJGkAKI5M%252CwhcoC2qUPR28lM%252C_%253Bis385O34MSqr-M%252CvnXKHs9vFD-uOM%252C_%253B8DghnvR5HY05UM%252C99Qrzh8lY-2h0M%252C_&usg=AI4_-kT4j0KfRl9QPTMCB4JaUgPr_9jlOw&sa=X&ved=2ahUKEwiR75-BjZD9AhW7EFkFHfU4DcYQjJkEegQIChAC', 'https://www.facebook.com/dipietrogramado/', 'https://untappd.com/v/casa-di-pietro/1270786', 'https://www.instagram.com/dipietrogramado/?hl=en', 'https://foursquare.com/v/casa-di-pietro/4baf98daf964a520930e3ce3', 'https://gramado.blog.br/onde-comer/restaurante-casa-di-pietro-em-gramado-apresenta-cardapio-a-la-carte-a-noite/', 'https://guiamustache.com.br/experiencia/casa-di-pietro/']","[""Find out what's popular at Casa Di Pietro in Gramado, RS in real-time and see ... Bijl is drinking an American IPA by Ambarina Bier & Beer at Casa Di Pietro."", '39.9k Followers, 876 Following, 1072 Posts - See Instagram photos and videos from Parrilla, Fondue e À La Carte (@dipietrogramado)']"
GAU,+55 54 99175-1282,"['https://www.tripadvisor.com/Restaurant_Review-g303536-d15339274-Reviews-Gau_Cozinha_Italo_Gaucha-Gramado_State_of_Rio_Grande_do_Sul.html', 'https://www.instagram.com/gaurestaurante/?hl=en', '/search?q=GAU,+GRAMADO+-+RS&tbm=isch&source=univ&fir=JOMAvEFmA1tnYM%252CsW6SilTo36WpqM%252C_%253BHm3oe6DWiHrfuM%252CmwjfILMhJ07RRM%252C_%253ByUDClOeAsxdeQM%252CAS44Hz7ifEZ6lM%252C_%253BK2aD2TUNK_-3TM%252CmwjfILMhJ07RRM%252C_%253BjtAaawX4dPDksM%252CKY4GCE0mYFgD-M%252C_%253B9njvTIdCeuzlmM%252CmwjfILMhJ07RRM%252C_%253BQTeF9mrQCkulWM%252CLNgv8MCbje1PXM%252C_%253B-43youLyaIeCWM%252CfN8vI8J85Kx0LM%252C_%253BEv6zCwc1KsyNDM%252CLNgv8MCbje1PXM%252C_%253BAnqDqLmXTtZ3kM%252CKY4GCE0mYFgD-M%252C_&usg=AI4_-kTx6oe-0tDYWkC2Ez0FEFtru2SEpg&sa=X&ved=2ahUKEwjR152HjZD9AhUAK1kFHcTRCvkQjJkEegQICRAC', 'https://untappd.com/v/gau-cozinha-italo-gaucha/8599190', 'https://www.facebook.com/gaurestaurante/', 'https://www.tripadvisor.co/LocationPhotoDirectLink-g303536-d15339274-i397226395-Gau_Cozinha_Italo_Gaucha-Gramado_State_of_Rio_Grande_do_Sul.html', 'https://foursquare.com/v/gau-cozinha-%C3%ADtalo-gaucha/5c311d0fa30619002c3dca68', 'https://www.yelp.com/search?find_desc=Bares+gay&find_loc=Gramado+-+RS']","['Um restaurante que reúne a tradição Ítalo-Gaúcha com criatividade e alto padrão de qualidade, bem no coração de Gramado! · 215 posts · 6,624 followers · 157\xa0...', 'Giuliano A. is drinking a Patagonia Pilsner by Cerveza Patagonia at Gau Cozinha Ítalo Gaucha. Draft. Crisp as Day (Level 52) Earned the Crisp as Day (Level\xa0...', 'Gau Cozinha Ítalo Gaúcha, Gramado. 856 likes · 2 talking about this · 617 were here. Um restaurante que reúne a tradição Ítalo-Gaúcho, com criatividade e...', 'Imagen de Gau Cozinha Ítalo Gaúcha, Gramado: Preço um pouco salgado, mas a comida é boa. Atendimento poderia ser melhor.. Consulta 293 fotos y videos de Gau\xa0...', 'See 4 photos and 3 tips from 70 visitors to Gau Cozinha Ítalo Gaucha. ""Excelente cardápio! !! Pratos bem servidos...vem temperados e com preço justo....""', 'Reviews on Bares Gay in Gramado - RS, Brazil - Casa do Lado. ... What are some highly rated gay bars in Gramado - RS, Brazil?']"
GREEN HOUSE,NAO DISPONIBILIZADO,"['https://www.tripadvisor.com/Restaurant_Review-g303536-d4574505-Reviews-Green_House_Cafe_Colonial-Gramado_State_of_Rio_Grande_do_Sul.html', '/search?q=GREEN+HOUSE,+GRAMADO+-+RS&tbm=isch&source=univ&fir=1ThwvBbXJwiVWM%252CPypIyS0iaJ8zXM%252C_%253BqlJFRX5nuzkrSM%252CPypIyS0iaJ8zXM%252C_%253B5EaVz6luC5DSdM%252C-bq7oXUDvvqI4M%252C_%253BxDOcrGIDJXce6M%252CKjMhRogJV-_VkM%252C_%253BNGLfKAfWBanoNM%252CTSS6Qb1f7DqnAM%252C_%253BFN6NlzvUeWza8M%252CnUpBt7RK-QWQsM%252C_%253BdQ91um-_uwvVAM%252CN0tNp_A6R8bMEM%252C_%253B3L56WA17OsWQWM%252CE6Ydkdjn__QoJM%252C_%253BQfP2yR9uZWrMPM%252CbmhOQbfMVtXAMM%252C_%253B6deswJs5MW_uQM%252CKjMhRogJV-_VkM%252C_&usg=AI4_-kSGu0d9atstvZsHnnw5Lm4C87xWSg&sa=X&ved=2ahUKEwjm266NjZD9AhWIKFkFHdFsCPoQjJkEegQICRAC', 'https://foursquare.com/v/caf%C3%A9-colonial-green-house/50c7a14ee4b0af5105948f15/photos', 'https://www.trip.com/hotels/gramado-hotel-detail-9935582/green-house-gramado/', 'https://www.rentbyowner.com/property/casa-green-house-gramado/AB-15868159', 'http://www.greenhousecanela.com.br/', 'https://www.tripadvisor.co/Restaurant_Review-g303536-d4574505-Reviews-Green_House_Cafe_Colonial-Gramado_State_of_Rio_Grande_do_Sul.html', 'https://www.overmelhinho.com.br/rs/gramado/green-house-cafe-colonial/103460', 'https://www.guiadoturismobrasil.com/gastronomia/3/cafe/22/RS/gramado/699/green-house-cafe-colonial/14886']","['See all 14 photos taken at Café Colonial Green House by 310 visitors.', ""Located in Gramado, 1.5 km from Festivals Palace and 1.5 km from Saint Peter's Church, Green house Gramado provides accommodation with amenities such as\xa0..."", 'Casa Green House - Gramado.. 2 bedrooms, 1 bathroom Airbnb House in Gramado, RS, Brazil. Max Occupancy of 5 persons. Minimum nightly stay 1 night.', 'A Pousada Green House - By Conrado Vitali é uma pousada localizada em Canela - RS, na Serra Gaúcha em estado embrionário com a premissa de hospedar com\xa0...', 'Green House Cafe Colonial, Gramado: Consulta 254 opiniones sobre Green House ... Avenida das Hortensias Gramado - Rs 5465, Gramado, Estado de Río Grande del\xa0...', 'Green House Café Colonial. Cafeteria | Gramado / RS. Endereço Avenida das Hortências, 5465 Carniel - Gramado - RS. TELEFONE.', 'Gramado/RS - Green House Café Colonial. (54) 3286-0747. Av. das Hortências 5465 - Avenida Central - CEP: 95670-000. Gramado / RS.']"
SCUNA BAR E REST. PIER 54,+55 48 3225-2419,"['https://www.tripadvisor.com/LocationPhotoDirectLink-g303576-d5339591-i120170367-Scuna_Bar-Florianopolis_State_of_Santa_Catarina.html', 'https://pier54.com.br/', 'http://cnpj.info/Rosane-Saraiva-Pizzanelli-Scuna-Bar-e-Rest-Pier-54', 'https://www.boaempresa.com.br/local/scuna-bar-e-rest-pier-54-florianopolis-1038351', 'https://cnpj.biz/03422299000160', 'https://pizzariaspertodemim.com/e/scuna-bar-e-rest-pier-54-azopck/', 'https://www.solutudo.com.br/empresas/sc/florianopolis/restaurantes/scuna-bar-e-rest-pier-54-4256211', 'https://empresasdobrasil.com/empresa/scuna-bar-e-rest.-pier-54-03422299000160', '/search?q=SCUNA+BAR+E+REST.+PIER+54,+FLORIANOPOLIS+-+SC&tbm=isch&source=univ&fir=tuHcK-CYwwtIWM%252CnATLmo7YXfCFtM%252C_%253B6rkc6BqSZRSI1M%252CyCA_zljSPxSRKM%252C_%253BBrWAQNo0Z086jM%252CyCA_zljSPxSRKM%252C_%253BzR0NOSF0FMX0lM%252CVg6LoPBu3Bnw2M%252C_%253BBoXLq7iB6MicZM%252CqLefzzEDH78YxM%252C_%253B_CEquVbal7QW9M%252CVlLEsjV0mgg8nM%252C_%253BwOjaca8nkN0kYM%252CnATLmo7YXfCFtM%252C_%253B_mY77gUX1CcVuM%252CzO8xkglgnLdpqM%252C_%253BB_l6DJC570ADDM%252CTHQz5dRbjBYm3M%252C_%253BgHJ6Byk-mndIPM%252CVg6LoPBu3Bnw2M%252C_&usg=AI4_-kQ016V2DC4aAq2_kx1yEAyUUEYjAA&sa=X&ved=2ahUKEwj92ruTjZD9AhU1FlkFHZ60CbYQjJkEegQIHBAC']","[""Scuna Bar, Florianopolis Picture: Scuna Bar e Restaurante Pier 54 - Check out Tripadvisor members' 13 candid photos and videos of Scuna Bar."", 'De segunda a sábado oferece jantar a la carte aberto ao público. A casa é destaque também na realização de eventos como casamentos, formaturas, aniversários e\xa0...', 'Rosane Saraiva Pizzanelli LTDA | Scuna Bar e Rest. Pier 54 ... Endereço. Avenida Osvaldo Rodrigues Cabral, 1251. CENTRO FLORIANOPOLIS - SC 88015-710\xa0...', 'Scuna Bar e Rest Pier 54. Restaurantes. Telefone. (48) 3225-0082. (48) 3225-2419. Endereço. Rua do Forte Santana, 405, Centro Florianópolis, SC - CEP:\xa0...', 'Sep 28, 1999 — Todos os dados da empresa Scuna Bar e Rest. Pier ... Saraiva Pizzanelli LTDA com CNPJ 03.422.299/0001-60 - 03422299000160 de Florianópolis/SC.', 'Scuna Bar e Rest. Pier 54 em Florianópolis desde 1999. Acesse agora e confira Telefones, whatsapp, Endereço e Localização da empresa, para encontrar\xa0...', 'A empresa Scuna Bar E Rest. Pier 54 trabalha há mais de 23 anos na categoria Restaurantes na cidade de Florianópolis, SC na Avenida Osvaldo Rodrigues Cabral\xa0...', 'Dados da empresa SCUNA BAR E REST. PIER 54 - ROSANE SARAIVA PIZZANELLI - EPP - CNPJ 3422299000160.']"
DE LUCAS,NAO DISPONIBILIZADO,"['https://www.yelp.com/biz/de-lucas-som-florian%C3%B3polis', 'https://www.tripadvisor.com/Restaurant_Review-g303576-d12125584-Reviews-Hot_Dog_do_Lucas-Florianopolis_State_of_Santa_Catarina.html', 'https://www.instagram.com/lucas_deabreu/', 'https://orcid.org/0000-0002-8566-3086', '/search?q=DE+LUCAS,+FLORIANOPOLIS+-+SC&tbm=isch&source=univ&fir=NCo3rTnOiHuzMM%252CqM3WPzhhsAz3nM%252C_%253B4QvP9n9UI4RzLM%252CkL2zOSzBK4wlyM%252C_%253Bo_mbeY-SUNjmyM%252CqM3WPzhhsAz3nM%252C_%253B2lUVpv7BfZhNqM%252CxNz-CHgpCx1I4M%252C_%253Bdd1HEa4HVkfLjM%252CedezrRDWWruBFM%252C_%253ByMBdTyGIWUnsTM%252CkL2zOSzBK4wlyM%252C_%253BXWnl4WNS4ss4EM%252CkL2zOSzBK4wlyM%252C_%253B6atp0gT8CQiMjM%252Ch5rozxmrpr3RQM%252C_%253Bx2MTaGiwpTIYiM%252CGbSGI-xD2USrkM%252C_%253BWxR3J-eLhxFNqM%252CCrEu2yn_WhFWhM%252C_&usg=AI4_-kRSF2e2UZmm65clbFo0eT5_lZgZBg&sa=X&ved=2ahUKEwi678KZjZD9AhXHFFkFHagIA3UQjJkEegQIFRAC', 'https://www.facebook.com/people/LUCAS-HOT-DOG/100070892899033/', 'https://www.linkedin.com/in/lucas-fortunato-616238192', 'https://lucascardinal.com/contato']","['R. General Bittencourt 164. Florianópolis - SC 88020-100. Brazil. Directions ; (48) 3222-9867. Call Now ; More Info. Services for de Lucas Som.', ""3.0 2 reviews. #1,878 of 1,963 Restaurants in Florianopolis. There aren't enough food, service, value or atmosphere ratings for Hot Dog do Lucas, SC yet."", '472 Followers, 536 Following, 343 Posts - See Instagram photos and videos from Lucas de Abreu (@lucas_deabreu) ... São José / Florianópolis - SC', 'Universidade Federal de Santa Catarina: Florianópolis, SC, BR ... Contributors: Ricardo Dantas De Lucas; Bruna Karam De Mattos; Alexandre Da Cunha Tremel;\xa0...', ""View Lucas Fortunato's profile on LinkedIn, the world's largest professional ... Florianópolis, SC ... Coordenador do Colégio El'Shadai / Psicologo."", 'Agende a sua consulta com o Prof. Dr. Lucas Cardinal. ... Central de Atendimento ... Centro - Florianópolis / SC - CEP 88015-300\xa0...']"
KAERU'S,+55 48 98481-9323,"[""/search?q=KAERU'S,+FLORIANOPOLIS+-+SC&tbm=isch&source=univ&fir=uOw1dbzbvs2OjM%252C42ClgtboTWXcbM%252C_%253BFYOGptN3OBl5SM%252CNB8F07xKabnlPM%252C_%253BDmsVKz-HUCl17M%252CNB8F07xKabnlPM%252C_%253BVCWh4QaaVHamKM%252CNB8F07xKabnlPM%252C_%253B_GfspsjSK-Py8M%252C42ClgtboTWXcbM%252C_%253BjuLQBhC_pzroYM%252CZyxd2_BUBj3NnM%252C_%253BHBu1SnKO3ekHNM%252CNB8F07xKabnlPM%252C_%253B8jk0Fk1ETbLH2M%252CNB8F07xKabnlPM%252C_%253BgUUkCmDeH13bzM%252C42ClgtboTWXcbM%252C_%253BjwMEJW60tTZRpM%252CNB8F07xKabnlPM%252C_&usg=AI4_-kSREwfdca3v5kZVEmrM0VhNNGhvYg&sa=X&ved=2ahUKEwiPguWfjZD9AhV8GlkFHTKTAosQjJkEegQIChAC"", 'https://www.facebook.com/Kaerusfit/', 'https://www.solutudo.com.br/empresas/sc/florianopolis/clinicas-de-estetica-e-esteticistas/kaeru-21268534', 'https://cnpj.biz/38499022000110', 'https://www.tripadvisor.com/Restaurant_Review-g2151496-d5334768-Reviews-Kaeru_s-Sao_Jose_State_of_Santa_Catarina.html', 'https://www.tripadvisor.co.nz/RestaurantsNear-g303576-d5397172-Bokas_I-Florianopolis_State_of_Santa_Catarina.html', 'https://restaurante-kaerus-buffet-marmitaria-e.business.site/']","[""Raul Kaerus is at Kaeru's Restaurante. Dec 22, 2021\U000f078b\U000f07e0. Final de ano Kaerus ❤️"", 'A empresa Kaeru trabalha desde 2020 na categoria Clínicas de Estética e Esteticistas na cidade de Florianópolis, SC na Rua Arcipreste Paiva,\xa0...', 'Contatos. Telefone(s): (11) 5333-4499 (Ligar). Localização. Logradouro: Rua Arcipreste Paiva, 107. Complemento: Apt 1409. Bairro: Centro. CEP: 88010-530.', ""Kaeru's, Sao Jose: See 2 unbiased reviews of Kaeru's, rated 3 of 5, ... There aren't enough food, service, value or atmosphere ratings for Kaeru's, SC yet."", 'Restaurants near Bokas I, Florianopolis on Tripadvisor: Find traveller reviews and candid photos of dining near Bokas I in Florianopolis, State of Santa\xa0...', 'Restaurante Kaerus - Buffet, Marmitaria e Marmitas fit. Restaurant in Capoeiras. Opening at 10:30 AM tomorrow ... Florianópolis - SC. 88170-160.']"
CAPITAO GOURMET,+55 48 3025-3727,"['https://www.instagram.com/capitaogourmet/?hl=en', 'https://www.facebook.com/CapitaoGourmet/?locale=pt_BR', 'https://www.tripadvisor.com.br/Restaurant_Review-g303576-d2362923-Reviews-Capitao_Gourmet_Bar_e_Restaurante-Florianopolis_State_of_Santa_Catarina.html', 'https://pt.foursquare.com/v/restaurante-capit%C3%A3o-gourmet/4c69588d8d22c92891edb645', 'https://www.solutudo.com.br/sc/florianopolis/restaurantes/capitao-gourmet-4251834', 'https://www.guiadoturismobrasil.com/gastronomia/3/cafe/22/SC/florianopolis/1009/capitao-gourmet-restaurante/27978', 'https://restaurantguru.com.br/Capitao-Gourmet-Florianopolis', 'https://www.ifood.com.br/delivery/florianopolis-sc/mini-kalzone---capitao-gourmet-trindade/afc362f6-48d0-4630-9ce5-c2bec845f2e3', 'https://www.apontador.com.br/local/sc/florianopolis/restaurantes/XG7AP9GM/capitao_gourmet.html']","['Página Oficial O restaurante mais tradicional da Trindade. 1990. Almoço, Mini Kalzone, Happy hour e jantar. Seg a Sab 11h às 0h Dom 17h às 0h.', 'A empresa Capitao Gourmet trabalha desde 1995 na categoria Restaurantes na cidade de Florianópolis, SC na Rua Lauro Linhares, Nº 600 - Trindade.', 'Florianópolis/SC - Capitão Gourmet Restaurante. (48) 3025-3727. Rua Lauro Linhares, 600 - Trindade, - CEP: 88036-001. Florianópolis / SC\xa0...', '7 days ago — Capitão, #456 entre Florianópolis restaurantes: 3259 avaliações e 37 fotos detalhadas. ... Florianópolis, Santa Catarina, Brasil.', 'Inigualáveis kalzones assados, de massa fina e deliciosos recheios. Sucos naturais de fruta preparados na hora. Açaí de verdade, original da Amazônia e\xa0...', 'Encontre qual o telefone, o endereço, as fotos e as avaliações do Capitão Gourmet ... em Rua Lauro Linhares, 600, 88036-001, Trindade, Florianópolis, SC.']"
